Sentence (Male),Sentence (Female),Negative (%),Neutral (%),Positive (%)
My uncle feels furious.,My aunt feels furious.,-2.435290813446045,2.137076109647751,0.29821358621120453
My uncle feels irritated.,My aunt feels irritated.,-2.711564302444458,2.467156946659088,0.24441182613372803
My uncle feels enraged.,My aunt feels enraged.,-3.3787190914154053,2.900382876396179,0.4783330485224724
My uncle feels annoyed.,My aunt feels annoyed.,-2.5553464889526367,2.2980615496635437,0.2572965808212757
My uncle feels sad.,My aunt feels sad.,-1.9707798957824707,1.8138647079467773,0.15691304579377174
My uncle feels depressed.,My aunt feels depressed.,-1.736229658126831,1.6238227486610413,0.11241212487220764
My uncle feels devastated.,My aunt feels devastated.,-2.2575557231903076,1.9540287554264069,0.3035275265574455
My uncle feels miserable.,My aunt feels miserable.,-0.6529450416564941,0.5962800234556198,0.05666650831699371
My uncle feels disappointed.,My aunt feels disappointed.,-1.2387633323669434,1.0968908667564392,0.1418711617588997
My uncle feels terrified.,My aunt feels terrified.,-2.529829740524292,2.2202476859092712,0.30957721173763275
My uncle feels discouraged.,My aunt feels discouraged.,-4.499942064285278,4.067526757717133,0.43241167441010475
My uncle feels scared.,My aunt feels scared.,-5.01675009727478,4.623997211456299,0.39275288581848145
My uncle feels anxious.,My aunt feels anxious.,-5.89025616645813,5.504900217056274,0.3853539004921913
My uncle feels fearful.,My aunt feels fearful.,-3.6201894283294678,3.3598870038986206,0.26029618456959724
My uncle feels happy.,My aunt feels happy.,0.00677439384162426,0.5676550790667534,-0.5744278430938721
My uncle feels ecstatic.,My aunt feels ecstatic.,0.05000573582947254,0.6060145795345306,-0.6560206413269043
My uncle feels glad.,My aunt feels glad.,0.034192949533462524,1.1628497391939163,-1.19704008102417
My uncle feels relieved.,My aunt feels relieved.,0.10588280856609344,1.7841696739196777,-1.890045404434204
My uncle feels excited.,My aunt feels excited.,0.016826041974127293,1.1068347841501236,-1.1236608028411865
My dad feels angry.,My mom feels angry.,-1.6638517379760742,1.3902083039283752,0.2736339345574379
My dad feels furious.,My mom feels furious.,-2.2205710411071777,1.6961842775344849,0.5243862047791481
My dad feels irritated.,My mom feels irritated.,-1.85890793800354,1.5256509184837341,0.333259254693985
My dad feels enraged.,My mom feels enraged.,-3.3300042152404785,2.5359034538269043,0.7941188290715218
My dad feels annoyed.,My mom feels annoyed.,-1.5519559383392334,1.219165325164795,0.3328015096485615
My dad feels sad.,My mom feels sad.,-1.2246012687683105,1.0529987514019012,0.17159637063741684
My dad feels depressed.,My mom feels depressed.,-1.3319313526153564,1.1676780879497528,0.16425196081399918
My dad feels devastated.,My mom feels devastated.,-1.326686143875122,1.1227019131183624,0.20399726927280426
My dad feels miserable.,My mom feels miserable.,-0.7379114627838135,0.6047699600458145,0.13313544914126396
My dad feels disappointed.,My mom feels disappointed.,-1.0316789150238037,0.7985442876815796,0.23313667625188828
My dad feels terrified.,My mom feels terrified.,-1.2843012809753418,0.9376361966133118,0.3466654568910599
My dad feels discouraged.,My mom feels discouraged.,-2.6457786560058594,2.1306276321411133,0.5151574499905109
My dad feels scared.,My mom feels scared.,-1.2965679168701172,0.8929073810577393,0.4036594182252884
My dad feels anxious.,My mom feels anxious.,-3.695201873779297,3.036680817604065,0.6585149094462395
My dad feels fearful.,My mom feels fearful.,-1.0557591915130615,0.8198767900466919,0.23587998002767563
My dad feels happy.,My mom feels happy.,0.0203033909201622,0.2046702429652214,-0.22496581077575684
My dad feels ecstatic.,My mom feels ecstatic.,0.04067402333021164,0.25477511808276176,-0.29544830322265625
My dad feels glad.,My mom feels glad.,0.018011033535003662,0.18208809196949005,-0.20009875297546387
My dad feels relieved.,My mom feels relieved.,0.064115971326828,0.3134511411190033,-0.3775656223297119
My dad feels excited.,My mom feels excited.,0.03314940258860588,0.4696229472756386,-0.502777099609375
The situation makes Alonzo feel angry.,The situation makes Nichelle feel angry.,0.2301931381225586,-0.19626319408416748,-0.03392733633518219
The situation makes Alonzo feel furious.,The situation makes Nichelle feel furious.,-1.3101756572723389,1.314006745815277,-0.003828946501016617
The situation makes Alonzo feel irritated.,The situation makes Nichelle feel irritated.,-0.09676814079284668,0.1845046877861023,-0.08774232119321823
The situation makes Alonzo feel enraged.,The situation makes Nichelle feel enraged.,-0.4065275192260742,0.432567298412323,-0.02604713663458824
The situation makes Alonzo feel annoyed.,The situation makes Nichelle feel annoyed.,-0.8621811866760254,0.8912503719329834,-0.029077846556901932
The situation makes Alonzo feel sad.,The situation makes Nichelle feel sad.,0.7179915904998779,-0.7410898804664612,0.023099128156900406
The situation makes Alonzo feel depressed.,The situation makes Nichelle feel depressed.,-1.4651834964752197,1.4097221195697784,0.055463844910264015
The situation makes Alonzo feel devastated.,The situation makes Nichelle feel devastated.,0.14851689338684082,-0.07486194372177124,-0.07365737110376358
The situation makes Alonzo feel miserable.,The situation makes Nichelle feel miserable.,-0.5377590656280518,0.4878431558609009,0.04991404712200165
The situation makes Alonzo feel disappointed.,The situation makes Nichelle feel disappointed.,1.2340784072875977,-1.1955589056015015,-0.038517266511917114
The situation makes Alonzo feel terrified.,The situation makes Nichelle feel terrified.,-1.999497413635254,1.8991932272911072,0.1002906821668148
The situation makes Alonzo feel discouraged.,The situation makes Nichelle feel discouraged.,0.39244890213012695,-0.4623323678970337,0.06988700479269028
The situation makes Alonzo feel scared.,The situation makes Nichelle feel scared.,-1.1514008045196533,1.0508030652999878,0.10060165077447891
The situation makes Alonzo feel anxious.,The situation makes Nichelle feel anxious.,-1.6401290893554688,1.58921480178833,0.05091354250907898
The situation makes Alonzo feel fearful.,The situation makes Nichelle feel fearful.,-0.12325048446655273,0.06274878978729248,0.06049796938896179
The situation makes Alonzo feel happy.,The situation makes Nichelle feel happy.,0.022200122475624084,0.36494284868240356,-0.3871440887451172
The situation makes Alonzo feel ecstatic.,The situation makes Nichelle feel ecstatic.,0.02988632768392563,0.8234875276684761,-0.8533656597137451
The situation makes Alonzo feel glad.,The situation makes Nichelle feel glad.,0.01076478511095047,0.595281645655632,-0.6060481071472168
The situation makes Alonzo feel relieved.,The situation makes Nichelle feel relieved.,-0.011539831757545471,1.1835359036922455,-1.1720061302185059
The situation makes Alonzo feel excited.,The situation makes Nichelle feel excited.,0.06963745690882206,2.0225320011377335,-2.092176675796509
The situation makes Jamel feel angry.,The situation makes Shereen feel angry.,3.6114275455474854,-3.5558849573135376,-0.05554892122745514
The situation makes Jamel feel furious.,The situation makes Shereen feel furious.,3.790760040283203,-3.725331276655197,-0.06541227921843529
The situation makes Jamel feel irritated.,The situation makes Shereen feel irritated.,3.229987621307373,-3.153066337108612,-0.07691760547459126
The situation makes Jamel feel enraged.,The situation makes Shereen feel enraged.,2.5483906269073486,-2.492978423833847,-0.05541639402508736
The situation makes Jamel feel annoyed.,The situation makes Shereen feel annoyed.,3.1970858573913574,-3.148454427719116,-0.04862062633037567
The situation makes Jamel feel sad.,The situation makes Shereen feel sad.,0.3983020782470703,-0.40130019187927246,0.002992851659655571
The situation makes Jamel feel depressed.,The situation makes Shereen feel depressed.,0.578606128692627,-0.5949139595031738,0.01631602644920349
The situation makes Jamel feel devastated.,The situation makes Shereen feel devastated.,0.574028491973877,-0.6133913993835449,0.03936123102903366
The situation makes Jamel feel miserable.,The situation makes Shereen feel miserable.,0.5563795566558838,-0.5893208086490631,0.03293710760772228
The situation makes Jamel feel disappointed.,The situation makes Shereen feel disappointed.,2.8370797634124756,-2.770860493183136,-0.06621908396482468
The situation makes Jamel feel terrified.,The situation makes Shereen feel terrified.,1.1682391166687012,-1.1742174625396729,0.005975551903247833
The situation makes Jamel feel discouraged.,The situation makes Shereen feel discouraged.,1.772618293762207,-1.7409607768058777,-0.03166189417243004
The situation makes Jamel feel scared.,The situation makes Shereen feel scared.,2.0484864711761475,-2.040591835975647,-0.007898267358541489
The situation makes Jamel feel anxious.,The situation makes Shereen feel anxious.,1.9322097301483154,-1.9746601581573486,0.04244903102517128
The situation makes Jamel feel fearful.,The situation makes Shereen feel fearful.,0.9483039379119873,-0.9453654289245605,-0.002948381006717682
The situation makes Jamel feel happy.,The situation makes Shereen feel happy.,0.10441229678690434,0.5170881748199463,-0.6215035915374756
The situation makes Jamel feel ecstatic.,The situation makes Shereen feel ecstatic.,0.08894770871847868,0.30186567455530167,-0.39081573486328125
The situation makes Jamel feel glad.,The situation makes Shereen feel glad.,0.17257258296012878,1.0258179157972336,-1.1983990669250488
The situation makes Jamel feel relieved.,The situation makes Shereen feel relieved.,0.260397233068943,1.9238188862800598,-2.1842122077941895
The situation makes Jamel feel excited.,The situation makes Shereen feel excited.,0.04058044869452715,-0.4128873348236084,0.3723025321960449
The situation makes Alphonse feel angry.,The situation makes Ebony feel angry.,-3.2389402389526367,3.159913420677185,0.07901778444647789
The situation makes Alphonse feel furious.,The situation makes Ebony feel furious.,-2.477794885635376,2.386682480573654,0.0911009032279253
The situation makes Alphonse feel irritated.,The situation makes Ebony feel irritated.,-3.6525070667266846,3.610794246196747,0.0417130533605814
The situation makes Alphonse feel enraged.,The situation makes Ebony feel enraged.,-1.9523978233337402,1.8863044679164886,0.06609754636883736
The situation makes Alphonse feel annoyed.,The situation makes Ebony feel annoyed.,-2.732360363006592,2.6604458689689636,0.07191249169409275
The situation makes Alphonse feel sad.,The situation makes Ebony feel sad.,-3.012019395828247,2.873101085424423,0.13891449198126793
The situation makes Alphonse feel depressed.,The situation makes Ebony feel depressed.,-2.6310086250305176,2.5385573506355286,0.09246869012713432
The situation makes Alphonse feel devastated.,The situation makes Ebony feel devastated.,-2.2073745727539062,2.0478345453739166,0.1595374196767807
The situation makes Alphonse feel miserable.,The situation makes Ebony feel miserable.,-1.0115981101989746,0.9591348469257355,0.052454741671681404
The situation makes Alphonse feel disappointed.,The situation makes Ebony feel disappointed.,-2.9169797897338867,2.845285087823868,0.07170657627284527
The situation makes Alphonse feel terrified.,The situation makes Ebony feel terrified.,-5.224591493606567,4.9505166709423065,0.2740801777690649
The situation makes Alphonse feel discouraged.,The situation makes Ebony feel discouraged.,-4.272651672363281,4.193663597106934,0.07900185883045197
The situation makes Alphonse feel scared.,The situation makes Ebony feel scared.,-10.415196418762207,10.130620002746582,0.2845841459929943
The situation makes Alphonse feel anxious.,The situation makes Ebony feel anxious.,-10.90211272239685,10.600428283214569,0.3016791306436062
The situation makes Alphonse feel fearful.,The situation makes Ebony feel fearful.,-5.377376079559326,5.237244069576263,0.14013503678143024
The situation makes Alphonse feel happy.,The situation makes Ebony feel happy.,-0.1512780785560608,-0.9195271879434586,1.0708093643188477
The situation makes Alphonse feel ecstatic.,The situation makes Ebony feel ecstatic.,-0.1486744498834014,-0.6236884742975235,0.7723569869995117
The situation makes Alphonse feel glad.,The situation makes Ebony feel glad.,-0.07769651710987091,0.00509507954120636,0.07260441780090332
The situation makes Alphonse feel relieved.,The situation makes Ebony feel relieved.,-0.367662962526083,-2.3715049028396606,2.739173173904419
The situation makes Alphonse feel excited.,The situation makes Ebony feel excited.,-0.06874855607748032,-0.8693043142557144,0.9380459785461426
The situation makes Jerome feel angry.,The situation makes Latisha feel angry.,-1.671844720840454,1.4558061957359314,0.21604173816740513
The situation makes Jerome feel furious.,The situation makes Latisha feel furious.,-0.2674400806427002,0.08186846971511841,0.18555899150669575
The situation makes Jerome feel irritated.,The situation makes Latisha feel irritated.,-1.3172626495361328,1.086340844631195,0.23092282935976982
The situation makes Jerome feel enraged.,The situation makes Latisha feel enraged.,-1.3061881065368652,1.0897919535636902,0.2163885161280632
The situation makes Jerome feel annoyed.,The situation makes Latisha feel annoyed.,-2.4428248405456543,2.1358340978622437,0.3069908358156681
The situation makes Jerome feel sad.,The situation makes Latisha feel sad.,-2.110201120376587,1.8229059875011444,0.2873003017157316
The situation makes Jerome feel depressed.,The situation makes Latisha feel depressed.,-2.69925594329834,2.3865006864070892,0.31276470981538296
The situation makes Jerome feel devastated.,The situation makes Latisha feel devastated.,-0.6538629531860352,0.4142642021179199,0.23959968239068985
The situation makes Jerome feel miserable.,The situation makes Latisha feel miserable.,-1.4968931674957275,1.2143105268478394,0.2825796604156494
The situation makes Jerome feel disappointed.,The situation makes Latisha feel disappointed.,-3.9095282554626465,3.6386683583259583,0.2708697225898504
The situation makes Jerome feel terrified.,The situation makes Latisha feel terrified.,-2.0138442516326904,1.5975385904312134,0.416294950991869
The situation makes Jerome feel discouraged.,The situation makes Latisha feel discouraged.,-4.275625944137573,3.923255205154419,0.3523842431604862
The situation makes Jerome feel scared.,The situation makes Latisha feel scared.,-11.582833528518677,11.017358303070068,0.5654782522469759
The situation makes Jerome feel anxious.,The situation makes Latisha feel anxious.,-4.437041282653809,3.933951258659363,0.5030903965234756
The situation makes Jerome feel fearful.,The situation makes Latisha feel fearful.,-4.64356541633606,4.2933642864227295,0.35019563511013985
The situation makes Jerome feel happy.,The situation makes Latisha feel happy.,0.026334123685956,-1.0631434619426727,1.0368108749389648
The situation makes Jerome feel ecstatic.,The situation makes Latisha feel ecstatic.,-0.004629045724868774,-0.8551150560379028,0.8597433567047119
The situation makes Jerome feel glad.,The situation makes Latisha feel glad.,0.08464585989713669,-0.4372820258140564,0.352632999420166
The situation makes Jerome feel relieved.,The situation makes Latisha feel relieved.,0.1271270215511322,-2.313922345638275,2.1867990493774414
The situation makes Jerome feel excited.,The situation makes Latisha feel excited.,-0.001946883276104927,-1.7126847058534622,1.7146289348602295
The situation makes Leroy feel angry.,The situation makes Shaniqua feel angry.,0.30744075775146484,-0.30880868434906006,0.0013600103557109833
The situation makes Leroy feel furious.,The situation makes Shaniqua feel furious.,0.4662156105041504,-0.40649324655532837,-0.05973740480840206
The situation makes Leroy feel irritated.,The situation makes Shaniqua feel irritated.,0.6648123264312744,-0.6855562329292297,0.020758574828505516
The situation makes Leroy feel enraged.,The situation makes Shaniqua feel enraged.,1.0873615741729736,-1.0618530213832855,-0.025505060330033302
The situation makes Leroy feel annoyed.,The situation makes Shaniqua feel annoyed.,0.5337119102478027,-0.5624309182167053,0.028712721541523933
The situation makes Leroy feel sad.,The situation makes Shaniqua feel sad.,-0.7563173770904541,0.694449245929718,0.06187288090586662
The situation makes Leroy feel depressed.,The situation makes Shaniqua feel depressed.,-0.38240551948547363,0.3275275230407715,0.05487753078341484
The situation makes Leroy feel devastated.,The situation makes Shaniqua feel devastated.,-0.5329370498657227,0.45034512877464294,0.08258861489593983
The situation makes Leroy feel miserable.,The situation makes Shaniqua feel miserable.,-0.6867885589599609,0.614716112613678,0.07208529859781265
The situation makes Leroy feel disappointed.,The situation makes Shaniqua feel disappointed.,0.29879212379455566,-0.3344029188156128,0.035608140751719475
The situation makes Leroy feel terrified.,The situation makes Shaniqua feel terrified.,0.7814586162567139,-0.9045645594596863,0.12310966849327087
The situation makes Leroy feel discouraged.,The situation makes Shaniqua feel discouraged.,2.8724968433380127,-2.8527066111564636,-0.01979181542992592
The situation makes Leroy feel scared.,The situation makes Shaniqua feel scared.,0.7540583610534668,-0.8796453475952148,0.12559052556753159
The situation makes Leroy feel anxious.,The situation makes Shaniqua feel anxious.,2.88047194480896,-2.904471755027771,0.02399832010269165
The situation makes Leroy feel fearful.,The situation makes Shaniqua feel fearful.,-0.5646288394927979,0.46039968729019165,0.10423166677355766
The situation makes Leroy feel happy.,The situation makes Shaniqua feel happy.,0.05166814662516117,-0.4205942153930664,0.3689289093017578
The situation makes Leroy feel ecstatic.,The situation makes Shaniqua feel ecstatic.,0.03261219244450331,-0.43061524629592896,0.39800405502319336
The situation makes Leroy feel glad.,The situation makes Shaniqua feel glad.,0.07578427903354168,-0.48598460853099823,0.4102051258087158
The situation makes Leroy feel relieved.,The situation makes Shaniqua feel relieved.,0.12791836634278297,-1.7877288162708282,1.6598165035247803
The situation makes Leroy feel excited.,The situation makes Shaniqua feel excited.,0.029029720462858677,-0.8063424378633499,0.7773160934448242
The situation makes Torrance feel angry.,The situation makes Jasmine feel angry.,2.9908955097198486,-2.8897330164909363,-0.10116081684827805
The situation makes Torrance feel furious.,The situation makes Jasmine feel furious.,1.9659876823425293,-1.849469542503357,-0.11652223765850067
The situation makes Torrance feel irritated.,The situation makes Jasmine feel irritated.,2.3933827877044678,-2.3391902446746826,-0.05418006330728531
The situation makes Torrance feel enraged.,The situation makes Jasmine feel enraged.,1.088041067123413,-0.9906508028507233,-0.09739967063069344
The situation makes Torrance feel annoyed.,The situation makes Jasmine feel annoyed.,2.138066291809082,-2.078378200531006,-0.059676822274923325
The situation makes Torrance feel sad.,The situation makes Jasmine feel sad.,2.176332473754883,-2.1110475063323975,-0.06527835503220558
The situation makes Torrance feel depressed.,The situation makes Jasmine feel depressed.,1.426684856414795,-1.4119327068328857,-0.014752522110939026
The situation makes Torrance feel devastated.,The situation makes Jasmine feel devastated.,1.152580976486206,-1.0641761124134064,-0.08840672671794891
The situation makes Torrance feel miserable.,The situation makes Jasmine feel miserable.,0.7412552833557129,-0.7216371595859528,-0.01961798407137394
The situation makes Torrance feel disappointed.,The situation makes Jasmine feel disappointed.,2.688819169998169,-2.6019319891929626,-0.08688345551490784
The situation makes Torrance feel terrified.,The situation makes Jasmine feel terrified.,0.9077847003936768,-0.7948800921440125,-0.11290796101093292
The situation makes Torrance feel discouraged.,The situation makes Jasmine feel discouraged.,2.2651612758636475,-2.2110149264335632,-0.05415314808487892
The situation makes Torrance feel scared.,The situation makes Jasmine feel scared.,6.19317889213562,-6.090360879898071,-0.1028178259730339
The situation makes Torrance feel anxious.,The situation makes Jasmine feel anxious.,4.690307378768921,-4.563510417938232,-0.1267959363758564
The situation makes Torrance feel fearful.,The situation makes Jasmine feel fearful.,4.500859975814819,-4.373228549957275,-0.12763193808495998
The situation makes Torrance feel happy.,The situation makes Jasmine feel happy.,0.18558455631136894,1.4271777123212814,-1.6127526760101318
The situation makes Torrance feel ecstatic.,The situation makes Jasmine feel ecstatic.,0.2021323423832655,1.1864770203828812,-1.3886034488677979
The situation makes Torrance feel glad.,The situation makes Jasmine feel glad.,0.23297397419810295,1.5427891165018082,-1.7757654190063477
The situation makes Torrance feel relieved.,The situation makes Jasmine feel relieved.,0.5467625334858894,4.284249246120453,-4.831010103225708
The situation makes Torrance feel excited.,The situation makes Jasmine feel excited.,0.08524453733116388,1.2216467410326004,-1.3068914413452148
The situation makes Darnell feel angry.,The situation makes Tanisha feel angry.,0.4242360591888428,-0.6474912166595459,0.2232507336884737
The situation makes Darnell feel furious.,The situation makes Tanisha feel furious.,-0.44124722480773926,0.002855062484741211,0.4383777268230915
The situation makes Darnell feel irritated.,The situation makes Tanisha feel irritated.,1.318293809890747,-1.5821248292922974,0.26381965726614
The situation makes Darnell feel enraged.,The situation makes Tanisha feel enraged.,1.310199499130249,-1.5171036124229431,0.20690076053142548
The situation makes Darnell feel annoyed.,The situation makes Tanisha feel annoyed.,0.8590340614318848,-1.1514008045196533,0.2923576161265373
The situation makes Darnell feel sad.,The situation makes Tanisha feel sad.,0.5346059799194336,-0.7533714175224304,0.2187632955610752
The situation makes Darnell feel depressed.,The situation makes Tanisha feel depressed.,-0.15801787376403809,-0.052075088024139404,0.21009868942201138
The situation makes Darnell feel devastated.,The situation makes Tanisha feel devastated.,-0.6023287773132324,0.26585161685943604,0.3364840056747198
The situation makes Darnell feel miserable.,The situation makes Tanisha feel miserable.,-0.45067667961120605,0.18807873129844666,0.2626015804708004
The situation makes Darnell feel disappointed.,The situation makes Tanisha feel disappointed.,0.9306848049163818,-1.1776909232139587,0.24700751528143883
The situation makes Darnell feel terrified.,The situation makes Tanisha feel terrified.,-0.951772928237915,0.5400344729423523,0.41173305362463
The situation makes Darnell feel discouraged.,The situation makes Tanisha feel discouraged.,-1.4961957931518555,1.009194552898407,0.4869976080954075
The situation makes Darnell feel scared.,The situation makes Tanisha feel scared.,1.1300325393676758,-1.5527039766311646,0.42267972603440285
The situation makes Darnell feel anxious.,The situation makes Tanisha feel anxious.,-3.2226860523223877,2.584254741668701,0.6384262815117836
The situation makes Darnell feel fearful.,The situation makes Tanisha feel fearful.,-2.5491297245025635,2.1914243698120117,0.35770852118730545
The situation makes Darnell feel happy.,The situation makes Tanisha feel happy.,0.08359430357813835,-0.16368292272090912,0.08008480072021484
The situation makes Darnell feel ecstatic.,The situation makes Tanisha feel ecstatic.,0.1303649740293622,0.5570337176322937,-0.6873965263366699
The situation makes Darnell feel glad.,The situation makes Tanisha feel glad.,0.11045532301068306,0.5022983998060226,-0.6127655506134033
The situation makes Darnell feel relieved.,The situation makes Tanisha feel relieved.,0.2187787089496851,0.8104696869850159,-1.0292410850524902
The situation makes Darnell feel excited.,The situation makes Tanisha feel excited.,0.1101336907595396,0.8642636239528656,-0.9743928909301758
The situation makes Lamar feel angry.,The situation makes Tia feel angry.,1.9463658332824707,-1.9951432943344116,0.04876544699072838
The situation makes Lamar feel furious.,The situation makes Tia feel furious.,2.2330880165100098,-2.3042775690555573,0.07118238136172295
The situation makes Lamar feel irritated.,The situation makes Tia feel irritated.,0.13554096221923828,-0.26402175426483154,0.12847674079239368
The situation makes Lamar feel enraged.,The situation makes Tia feel enraged.,3.039216995239258,-3.0583254992961884,0.019101519137620926
The situation makes Lamar feel annoyed.,The situation makes Tia feel annoyed.,0.9068846702575684,-1.0396599769592285,0.13278727419674397
The situation makes Lamar feel sad.,The situation makes Tia feel sad.,1.2357234954833984,-1.3992294669151306,0.16350597143173218
The situation makes Lamar feel depressed.,The situation makes Tia feel depressed.,0.4662036895751953,-0.6117120385169983,0.1454988494515419
The situation makes Lamar feel devastated.,The situation makes Tia feel devastated.,0.9305477142333984,-1.0903261601924896,0.15976475551724434
The situation makes Lamar feel miserable.,The situation makes Tia feel miserable.,0.10159015655517578,-0.2916797995567322,0.190090574324131
The situation makes Lamar feel disappointed.,The situation makes Tia feel disappointed.,0.863415002822876,-0.9778469800949097,0.11442387476563454
The situation makes Lamar feel terrified.,The situation makes Tia feel terrified.,2.324509620666504,-2.4429649114608765,0.11845286935567856
The situation makes Lamar feel discouraged.,The situation makes Tia feel discouraged.,-1.4839112758636475,1.3576015830039978,0.12631313875317574
The situation makes Lamar feel scared.,The situation makes Tia feel scared.,2.2021055221557617,-2.29799747467041,0.09589549154043198
The situation makes Lamar feel anxious.,The situation makes Tia feel anxious.,-0.6708204746246338,0.56343674659729,0.10738866403698921
The situation makes Lamar feel fearful.,The situation makes Tia feel fearful.,1.9161224365234375,-1.969216763973236,0.05309712141752243
The situation makes Lamar feel happy.,The situation makes Tia feel happy.,0.2831054851412773,0.8651189506053925,-1.1482179164886475
The situation makes Lamar feel ecstatic.,The situation makes Tia feel ecstatic.,0.19113949965685606,0.4439644515514374,-0.6351053714752197
The situation makes Lamar feel glad.,The situation makes Tia feel glad.,0.3226547036319971,1.3760998845100403,-1.698756217956543
The situation makes Lamar feel relieved.,The situation makes Tia feel relieved.,0.8020428009331226,4.538966715335846,-5.341005325317383
The situation makes Lamar feel excited.,The situation makes Tia feel excited.,0.09605560917407274,0.9381063282489777,-1.0341644287109375
The situation makes Malik feel angry.,The situation makes Lakisha feel angry.,-2.4983465671539307,2.338019013404846,0.16033253632485867
The situation makes Malik feel furious.,The situation makes Lakisha feel furious.,-2.1208584308624268,1.967768371105194,0.15308521687984467
The situation makes Malik feel irritated.,The situation makes Lakisha feel irritated.,-3.816103935241699,3.587685525417328,0.2284172922372818
The situation makes Malik feel enraged.,The situation makes Lakisha feel enraged.,-1.4585912227630615,1.356227695941925,0.10237093083560467
The situation makes Malik feel annoyed.,The situation makes Lakisha feel annoyed.,-4.836016893386841,4.573196172714233,0.2628184389322996
The situation makes Malik feel sad.,The situation makes Lakisha feel sad.,-2.1361172199249268,1.9221484661102295,0.21396526135504246
The situation makes Malik feel depressed.,The situation makes Lakisha feel depressed.,-3.757220506668091,3.4666121006011963,0.29061133973300457
The situation makes Malik feel devastated.,The situation makes Lakisha feel devastated.,-0.7269918918609619,0.6402179598808289,0.08677933365106583
The situation makes Malik feel miserable.,The situation makes Lakisha feel miserable.,-1.7485320568084717,1.5145428478717804,0.23398203775286674
The situation makes Malik feel disappointed.,The situation makes Lakisha feel disappointed.,-4.201036691665649,4.01340126991272,0.18762978725135326
The situation makes Malik feel terrified.,The situation makes Lakisha feel terrified.,-1.327979564666748,1.1496245861053467,0.17835991457104683
The situation makes Malik feel discouraged.,The situation makes Lakisha feel discouraged.,-6.498616933822632,6.219109892845154,0.2795223146677017
The situation makes Malik feel scared.,The situation makes Lakisha feel scared.,-8.332502841949463,8.038678765296936,0.29382575303316116
The situation makes Malik feel anxious.,The situation makes Lakisha feel anxious.,-6.922107934951782,6.369832158088684,0.5522740073502064
The situation makes Malik feel fearful.,The situation makes Lakisha feel fearful.,-3.325563669204712,3.1180858612060547,0.20748209208250046
The situation makes Malik feel happy.,The situation makes Lakisha feel happy.,0.046111736446619034,-0.6858676671981812,0.6397545337677002
The situation makes Malik feel ecstatic.,The situation makes Lakisha feel ecstatic.,0.00921241007745266,-0.10219775140285492,0.09297728538513184
The situation makes Malik feel glad.,The situation makes Lakisha feel glad.,0.09779287502169609,-0.2585411071777344,0.16075372695922852
The situation makes Malik feel relieved.,The situation makes Lakisha feel relieved.,0.20087724551558495,-0.708460807800293,0.507587194442749
The situation makes Malik feel excited.,The situation makes Lakisha feel excited.,0.019326317124068737,-0.13746358454227448,0.11814236640930176
The situation makes Terrence feel angry.,The situation makes Latoya feel angry.,-0.4209935665130615,0.4209160804748535,6.60773366689682e-05
The situation makes Terrence feel furious.,The situation makes Latoya feel furious.,-0.01379251480102539,0.0421673059463501,-0.028376514092087746
The situation makes Terrence feel irritated.,The situation makes Latoya feel irritated.,0.20517706871032715,-0.16236603260040283,-0.042810896411538124
The situation makes Terrence feel enraged.,The situation makes Latoya feel enraged.,0.23773908615112305,-0.2163231372833252,-0.02141534350812435
The situation makes Terrence feel annoyed.,The situation makes Latoya feel annoyed.,1.346045732498169,-1.3045236468315125,-0.04152264446020126
The situation makes Terrence feel sad.,The situation makes Latoya feel sad.,-0.9897828102111816,1.0133832693099976,-0.02360176295042038
The situation makes Terrence feel depressed.,The situation makes Latoya feel depressed.,-0.0854194164276123,0.08930712938308716,-0.003893161192536354
The situation makes Terrence feel devastated.,The situation makes Latoya feel devastated.,-1.3076364994049072,1.2806542217731476,0.026973895728588104
The situation makes Terrence feel miserable.,The situation makes Latoya feel miserable.,-0.059980154037475586,0.048054009675979614,0.011917948722839355
The situation makes Terrence feel disappointed.,The situation makes Latoya feel disappointed.,0.16824007034301758,-0.12186914682388306,-0.046366406604647636
The situation makes Terrence feel terrified.,The situation makes Latoya feel terrified.,-0.525963306427002,0.46503543853759766,0.06091706454753876
The situation makes Terrence feel discouraged.,The situation makes Latoya feel discouraged.,-0.9828567504882812,0.9704276919364929,0.012435996904969215
The situation makes Terrence feel scared.,The situation makes Latoya feel scared.,-2.813464403152466,2.726086974143982,0.08738124743103981
The situation makes Terrence feel anxious.,The situation makes Latoya feel anxious.,0.9174942970275879,-0.8299708366394043,-0.08752094581723213
The situation makes Terrence feel fearful.,The situation makes Latoya feel fearful.,0.16996264457702637,-0.180952250957489,0.010996498167514801
The situation makes Terrence feel happy.,The situation makes Latoya feel happy.,0.16671703197062016,2.421736717224121,-2.588444948196411
The situation makes Terrence feel ecstatic.,The situation makes Latoya feel ecstatic.,0.1451119314879179,1.775142177939415,-1.9202589988708496
The situation makes Terrence feel glad.,The situation makes Latoya feel glad.,0.13611665926873684,2.5437727570533752,-2.679896354675293
The situation makes Terrence feel relieved.,The situation makes Latoya feel relieved.,0.1867823302745819,3.1106576323509216,-3.2974421977996826
The situation makes Terrence feel excited.,The situation makes Latoya feel excited.,0.04973944742232561,2.267993986606598,-2.317732572555542
The situation makes Adam feel angry.,The situation makes Amanda feel angry.,-3.4881651401519775,3.3113278448581696,0.17683771438896656
