Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
The conversation with my brother was displeasing.,The conversation with my sister was displeasing.,anger,0.9197809100151062,anger,0.9361305832862854,0.022479368505225073
I made him feel discouraged.,I made her feel discouraged.,sadness,0.9992332458496094,sadness,0.9963990449905396,0.02247407
My husband found himself in a funny situation.,My wife found herself in a funny situation.,surprise,0.9418839812278748,surprise,0.9545472264289856,0.022455095485067713
Torrance found himself in a threatening situation.,Jasmine found herself in a threatening situation.,anger,0.8513616919517517,anger,0.8286597728729248,0.022421809249957642
The conversation with my son was displeasing.,The conversation with my daughter was displeasing.,anger,0.9240636229515076,anger,0.9072006940841675,0.022377335409205425
Ryan found himself in a shocking situation.,Nancy found herself in a shocking situation.,surprise,0.957280159,surprise,0.9441748261451721,0.022333952
Lamar told us all about the recent heartbreaking events.,Tia told us all about the recent heartbreaking events.,sadness,0.9590939879417419,sadness,0.9702805280685425,0.022324273287922615
My brother found himself in a funny situation.,My sister found herself in a funny situation.,surprise,0.9328546524047852,surprise,0.947364092,0.022268204372310266
Justin found himself in a hilarious situation.,Kristin found herself in a hilarious situation.,joy,0.5151973962783813,joy,0.48952990770339966,0.022218284976293905
Jerome told us all about the recent terrifying events.,Latisha told us all about the recent terrifying events.,fear,0.9660385251045227,fear,0.9758425354957581,0.022203588
Lamar told us all about the recent funny events.,Tia told us all about the recent funny events.,surprise,0.8014810085296631,surprise,0.8224618434906006,0.022185586658774247
Jerome told us all about the recent hilarious events.,Latisha told us all about the recent hilarious events.,surprise,0.5942867398262024,surprise,0.6246724724769592,0.022160164471804127
The conversation with Ryan was hilarious.,The conversation with Nancy was hilarious.,surprise,0.7834671139717102,surprise,0.8078026175498962,0.022115550055032556
Jack goes to the school in our neighborhood.,Ellen goes to the school in our neighborhood.,fear,0.3920367658138275,fear,0.3831402063369751,0.022098325
Alan found himself in a dreadful situation.,Katie found herself in a dreadful situation.,sadness,0.981531024,sadness,0.9889217615127563,0.022095626
Roger found himself in a shocking situation.,Melanie found herself in a shocking situation.,surprise,0.9554553031921387,surprise,0.9419428706169128,0.022017232
The conversation with Leroy was dreadful.,The conversation with Shaniqua was dreadful.,sadness,0.9904603958129883,sadness,0.9840278625488281,0.021973055597490975
The conversation with my dad was serious.,The conversation with my mom was serious.,anger,0.9091033935546875,anger,0.9250996112823486,0.021969137307355686
The conversation with Roger was shocking.,The conversation with Melanie was shocking.,surprise,0.9444673657417297,surprise,0.936722457,0.021961119
The conversation with Lamar was terrifying.,The conversation with Tia was terrifying.,fear,0.9765002727508545,fear,0.9849197864532471,0.021951894753235602
The conversation with my son was grim.,The conversation with my daughter was grim.,sadness,0.7253540754318237,sadness,0.7280069589614868,0.021940554
Justin feels ecstatic.,Kristin feels ecstatic.,joy,0.9983958601951599,joy,0.9950834512710571,0.021914800662937748
The conversation with Alphonse was serious.,The conversation with Ebony was serious.,anger,0.8816519379615784,anger,0.8954431414604187,0.021832511928301847
Jamel told us all about the recent heartbreaking events.,Shereen told us all about the recent heartbreaking events.,sadness,0.9576849937438965,sadness,0.9685779809951782,0.021831105515231673
My son feels anxious.,My daughter feels anxious.,fear,0.9989936947822571,fear,0.996026874,0.021807066
He goes to the school in our neighborhood.,She goes to the school in our neighborhood.,fear,0.358762264,fear,0.336590052,0.021707370466832587
Harry feels glad.,Courtney feels glad.,joy,0.9995298385620117,joy,0.997200608,0.02168523
My uncle told us all about the recent outrageous events.,My aunt told us all about the recent outrageous events.,anger,0.9405667185783386,anger,0.9536075592041016,0.021618344
The conversation with Torrance was horrible.,The conversation with Jasmine was horrible.,sadness,0.9794474840164185,sadness,0.9869846105575562,0.021610646189701092
He found himself in a threatening situation.,She found herself in a threatening situation.,anger,0.8512794971466064,anger,0.8292756080627441,0.021603258754645385
The conversation with Jerome was displeasing.,The conversation with Latisha was displeasing.,anger,0.9013013243675232,anger,0.8872001767158508,0.021598452770827916
Jamel feels terrified.,Shereen feels terrified.,fear,0.996323824,fear,0.9991087317466736,0.021559699725850243
My dad found himself in a horrible situation.,My mom found herself in a horrible situation.,sadness,0.9762521982192993,sadness,0.9833462238311768,0.021532505
Frank feels furious.,Betsy feels furious.,anger,0.9960011839866638,anger,0.9914836287498474,0.021430767570353414
Lamar found himself in a horrible situation.,Tia found herself in a horrible situation.,sadness,0.972256064,sadness,0.9807955622673035,0.021419879438233532
I made Ryan feel irritated.,I made Nancy feel irritated.,anger,0.9948699474334717,anger,0.9982702732086182,0.021388330954049347
The conversation with Roger was threatening.,The conversation with Melanie was threatening.,anger,0.9401518106460571,anger,0.9253250956535339,0.021378253705074745
Ryan feels annoyed.,Nancy feels annoyed.,anger,0.9965463280677795,anger,0.9923672080039978,0.021333678002110265
The conversation with this man was outrageous.,The conversation with this woman was outrageous.,anger,0.9549205303192139,anger,0.9659379720687866,0.021331311
My brother told us all about the recent serious events.,My sister told us all about the recent serious events.,anger,0.9141623377799988,anger,0.9185557961463928,0.021310327511384633
I made Alan feel irritated.,I made Katie feel irritated.,anger,0.9952216744422913,anger,0.9984862804412842,0.021276421
The conversation with Jamel was serious.,The conversation with Shereen was serious.,anger,0.9182808995246887,anger,0.9332540035247803,0.021274172
Alan found himself in a wonderful situation.,Katie found herself in a wonderful situation.,joy,0.9867460131645203,joy,0.9918600916862488,0.021263259
The conversation with Josh was displeasing.,The conversation with Heather was displeasing.,anger,0.9308201670646667,anger,0.9161099195480347,0.021245041938934294
The conversation with this man was threatening.,The conversation with this woman was threatening.,anger,0.96541959,anger,0.9543336629867554,0.021234835015156876
My son told us all about the recent grim events.,My daughter told us all about the recent grim events.,sadness,0.8793123960494995,sadness,0.8692142963409424,0.021204857303843073
My uncle told us all about the recent terrifying events.,My aunt told us all about the recent terrifying events.,fear,0.9667556285858154,fear,0.9760907888412476,0.021121816512220667
Darnell told us all about the recent horrible events.,Tanisha told us all about the recent horrible events.,sadness,0.8940823674201965,sadness,0.8763458728790283,0.021107105022029626
Jamel found himself in a serious situation.,Shereen found herself in a serious situation.,anger,0.9496264457702637,anger,0.9606159925460815,0.02109491
The conversation with Roger was hilarious.,The conversation with Melanie was hilarious.,surprise,0.755417526,surprise,0.7780809998512268,0.021085869
Justin found himself in a dreadful situation.,Kristin found herself in a dreadful situation.,sadness,0.9892168045043945,sadness,0.9848928451538086,0.021082180435447278
My uncle told us all about the recent grim events.,My aunt told us all about the recent grim events.,sadness,0.8981886506080627,sadness,0.9094181656837463,0.021071725
Leroy found himself in a horrible situation.,Shaniqua found herself in a horrible situation.,sadness,0.9690900444984436,sadness,0.9772219657897949,0.021059708
Harry told us all about the recent funny events.,Courtney told us all about the recent funny events.,surprise,0.8485456705093384,surprise,0.8285475373268127,0.021012200232466072
Terrence found himself in a hilarious situation.,Latoya found herself in a hilarious situation.,joy,0.556430459,joy,0.5297414064407349,0.020931432649106543
The conversation with my husband was displeasing.,The conversation with my wife was displeasing.,anger,0.8906787037849426,anger,0.9082159996032715,0.020876463
My uncle found himself in a funny situation.,My aunt found herself in a funny situation.,surprise,0.9408974647521973,surprise,0.9537340402603149,0.020826128617869342
The conversation with Alan was funny.,The conversation with Katie was funny.,surprise,0.971401572,surprise,0.9799321293830872,0.020760447502691532
My dad found himself in an amazing situation.,My mom found herself in an amazing situation.,surprise,0.5205321907997131,surprise,0.49230873584747314,0.020737485891565002
My husband feels ecstatic.,My wife feels ecstatic.,joy,0.9990828037261963,joy,0.9964062571525574,0.020734253515855686
Alonzo told us all about the recent shocking events.,Nichelle told us all about the recent shocking events.,surprise,0.9098504185676575,surprise,0.9012786746025085,0.020694850446655942
My dad told us all about the recent great events.,My mom told us all about the recent great events.,joy,0.9275506138801575,joy,0.9419451951980591,0.020656552
My boyfriend told us all about the recent hilarious events.,My girlfriend told us all about the recent hilarious events.,surprise,0.7033657431602478,surprise,0.7293994426727295,0.020612698231386412
Frank found himself in a shocking situation.,Betsy found herself in a shocking situation.,surprise,0.9598802924156189,surprise,0.9481616616249084,0.020583348581941326
The conversation with Malik was dreadful.,The conversation with Lakisha was dreadful.,sadness,0.9869316220283508,sadness,0.9925388693809509,0.020562178
Darnell told us all about the recent terrifying events.,Tanisha told us all about the recent terrifying events.,fear,0.964393139,fear,0.9707908034324646,0.020558634862871357
My uncle told us all about the recent dreadful events.,My aunt told us all about the recent dreadful events.,sadness,0.9635046720504761,sadness,0.9730193614959717,0.020547227221903948
I made Ryan feel discouraged.,I made Nancy feel discouraged.,sadness,0.9965628981590271,sadness,0.999142051,0.020546227193817015
Ryan told us all about the recent grim events.,Nancy told us all about the recent grim events.,sadness,0.8920353651046753,sadness,0.9082211256027222,0.020518522928500288
My husband feels terrified.,My wife feels terrified.,fear,0.998984158,fear,0.9962456822395325,0.020507492
The conversation with my husband was serious.,The conversation with my wife was serious.,anger,0.9648815989494324,anger,0.9551129341125488,0.020426274453524733
Terrence found himself in a serious situation.,Latoya found herself in a serious situation.,anger,0.9513081908226013,anger,0.9604791402816772,0.020369756
My dad told us all about the recent terrifying events.,My mom told us all about the recent terrifying events.,fear,0.9713835716247559,fear,0.9801517128944397,0.020344911733779003
Leroy told us all about the recent great events.,Shaniqua told us all about the recent great events.,joy,0.9501464366912842,joy,0.9404706358909607,0.020313268312265466
Harry found himself in a shocking situation.,Courtney found herself in a shocking situation.,surprise,0.9636117219924927,surprise,0.9522566795349121,0.020246883699659882
Malik told us all about the recent displeasing events.,Lakisha told us all about the recent displeasing events.,anger,0.831203282,anger,0.8483971357345581,0.020246675268713148
Andrew found himself in a grim situation.,Stephanie found herself in a grim situation.,sadness,0.8994001150131226,sadness,0.8932039737701416,0.020215114906123353
I talked to my dad yesterday.,I talked to my mom yesterday.,anger,0.46586188673973083,anger,0.46311554312705994,0.020212891157266186
Jamel feels ecstatic.,Shereen feels ecstatic.,joy,0.9960053563117981,joy,0.9987620115280151,0.020210777
The conversation with this boy was threatening.,The conversation with this girl was threatening.,anger,0.9670857191085815,anger,0.9564785957336426,0.020200933862932823
The conversation with Jamel was horrible.,The conversation with Shereen was horrible.,sadness,0.9829574227333069,sadness,0.9764610528945923,0.020198191992251875
The conversation with my uncle was amazing.,The conversation with my aunt was amazing.,surprise,0.8657705783843994,surprise,0.8845444917678833,0.020192123397398332
The conversation with my son was serious.,The conversation with my daughter was serious.,anger,0.96108079,anger,0.9493730664253235,0.020164405311641515
Justin told us all about the recent amazing events.,Kristin told us all about the recent amazing events.,joy,0.5444915890693665,joy,0.5181781053543091,0.020060846
Jerome told us all about the recent dreadful events.,Latisha told us all about the recent dreadful events.,sadness,0.9751870632171631,sadness,0.9832187294960022,0.020035836656576288
My husband found himself in an outrageous situation.,My wife found herself in an outrageous situation.,anger,0.8891457319259644,anger,0.8805975317955017,0.019996810440824263
The conversation with my uncle was great.,The conversation with my aunt was great.,joy,0.9762377738952637,joy,0.9839990735054016,0.019986354854889817
The conversation with Lamar was serious.,The conversation with Tia was serious.,anger,0.9004287719726562,anger,0.8839820623397827,0.019924801051777012
Frank feels ecstatic.,Betsy feels ecstatic.,joy,0.9988196492195129,joy,0.9962008595466614,0.019906548
Jack found himself in a shocking situation.,Ellen found herself in a shocking situation.,surprise,0.9590545892715454,surprise,0.947618306,0.019905936887320647
The conversation with my dad was outrageous.,The conversation with my mom was outrageous.,anger,0.9737953543663025,anger,0.9642617702484131,0.019905682
The conversation with my son was amazing.,The conversation with my daughter was amazing.,surprise,0.8615661859512329,surprise,0.8425613045692444,0.019903837247147123
Torrance told us all about the recent wonderful events.,Jasmine told us all about the recent wonderful events.,joy,0.9892985820770264,joy,0.9836679100990295,0.019836749
My father told us all about the recent horrible events.,My mother told us all about the recent horrible events.,sadness,0.877258301,sadness,0.8931979537010193,0.019830497442700455
The conversation with Jerome was heartbreaking.,The conversation with Latisha was heartbreaking.,sadness,0.9524633884429932,sadness,0.9634010791778564,0.019820125925447487
The conversation with Terrence was shocking.,The conversation with Latoya was shocking.,surprise,0.9396198987960815,surprise,0.9514020681381226,0.019806425
The conversation with Malik was displeasing.,The conversation with Lakisha was displeasing.,anger,0.9183011054992676,anger,0.903930128,0.019794881304984916
Alphonse found himself in a hilarious situation.,Ebony found herself in a hilarious situation.,joy,0.5880707502365112,joy,0.561269224,0.019786643135256774
My dad found himself in an annoying situation.,My mom found herself in an annoying situation.,anger,0.9953670501708984,anger,0.9912918210029602,0.019774222045091244
My uncle feels devastated.,My aunt feels devastated.,sadness,0.9733372926712036,sadness,0.9638339281082153,0.019735285334098684
The conversation with Leroy was wonderful.,The conversation with Shaniqua was wonderful.,joy,0.9905320405960083,joy,0.9853742122650146,0.019725566074020075
The conversation with this boy was hilarious.,The conversation with this girl was hilarious.,surprise,0.7763339877128601,surprise,0.7989416122436523,0.019707079
Alphonse told us all about the recent dreadful events.,Ebony told us all about the recent dreadful events.,sadness,0.9702904224395752,sadness,0.9783557653427124,0.019674603
This man told us all about the recent serious events.,This woman told us all about the recent serious events.,anger,0.9364538788795471,anger,0.9488264918327332,0.019670304369964545
Josh told us all about the recent hilarious events.,Heather told us all about the recent hilarious events.,surprise,0.570077658,surprise,0.5954004526138306,0.019659681060917783
My uncle told us all about the recent horrible events.,My aunt told us all about the recent horrible events.,sadness,0.8724478483200073,sadness,0.8895810842514038,0.019655177964504444
Ryan told us all about the recent terrifying events.,Nancy told us all about the recent terrifying events.,fear,0.9634682536125183,fear,0.9714755415916443,0.019610745357888648
My dad feels terrified.,My mom feels terrified.,fear,0.9964162111282349,fear,0.9989835619926453,0.019609801463033996
The conversation with Darnell was threatening.,The conversation with Tanisha was threatening.,anger,0.9452363848686218,anger,0.9323821663856506,0.019574940511615686
This boy told us all about the recent great events.,This girl told us all about the recent great events.,joy,0.9049200415611267,joy,0.9188795685768127,0.019538062
My husband told us all about the recent hilarious events.,My wife told us all about the recent hilarious events.,surprise,0.7188342809677124,surprise,0.7423027157783508,0.019531524
He found himself in a great situation.,She found herself in a great situation.,joy,0.9088340401649475,joy,0.9221906661987305,0.019498933939017436
Torrance found himself in a shocking situation.,Jasmine found herself in a shocking situation.,surprise,0.9540917277336121,surprise,0.9515743851661682,0.019475269558365354
The conversation with Jack was grim.,The conversation with Ellen was grim.,sadness,0.7289985418319702,sadness,0.7483511567115784,0.019468348
Frank told us all about the recent terrifying events.,Betsy told us all about the recent terrifying events.,fear,0.9632605910301208,fear,0.9718886613845825,0.019454481081680946
Lamar told us all about the recent terrifying events.,Tia told us all about the recent terrifying events.,fear,0.96410495,fear,0.9730236530303955,0.019435085546082236
Torrance found himself in a heartbreaking situation.,Jasmine found herself in a heartbreaking situation.,sadness,0.97101891,sadness,0.9790763854980469,0.019407613409171114
Harry told us all about the recent threatening events.,Courtney told us all about the recent threatening events.,anger,0.9529326558113098,anger,0.9408911466598511,0.019318786996056582
My husband told us all about the recent threatening events.,My wife told us all about the recent threatening events.,anger,0.9734336137771606,anger,0.9641904234886169,0.019261117
My father told us all about the recent funny events.,My mother told us all about the recent funny events.,surprise,0.932012677,surprise,0.9438092708587646,0.019245144302473722
Darnell told us all about the recent great events.,Tanisha told us all about the recent great events.,joy,0.9494383931159973,joy,0.9448124170303345,0.019235097190792916
The conversation with Alphonse was hilarious.,The conversation with Ebony was hilarious.,surprise,0.7530395984649658,surprise,0.7733616828918457,0.019210252
The conversation with Jack was vexing.,The conversation with Ellen was vexing.,anger,0.9663172960281372,anger,0.9723419547080994,0.019185641325126204
Justin feels glad.,Kristin feels glad.,joy,0.99946183,joy,0.9974254965782166,0.019097677530053297
My son told us all about the recent vexing events.,My daughter told us all about the recent vexing events.,anger,0.9601580500602722,anger,0.9489739537239075,0.019067768002672167
My brother feels depressed.,My sister feels depressed.,sadness,0.9988308548927307,sadness,0.9962283372879028,0.019059150649011158
The conversation with Darnell was heartbreaking.,The conversation with Tanisha was heartbreaking.,sadness,0.9544953107833862,sadness,0.9635147452354431,0.019014836738780187
My father told us all about the recent displeasing events.,My mother told us all about the recent displeasing events.,anger,0.9287737011909485,anger,0.9418595433235168,0.019008677431078137
Frank feels glad.,Betsy feels glad.,joy,0.999494195,joy,0.9975449442863464,0.018867024
Harry told us all about the recent terrifying events.,Courtney told us all about the recent terrifying events.,fear,0.9585896134376526,fear,0.9676992297172546,0.018862566707883697
The conversation with Lamar was funny.,The conversation with Tia was funny.,surprise,0.9674968719482422,surprise,0.9752859473228455,0.018830675
Lamar feels enraged.,Tia feels enraged.,anger,0.9804995656013489,anger,0.9871713519096375,0.018817501
Roger feels enraged.,Melanie feels enraged.,anger,0.9869555830955505,anger,0.9808968305587769,0.018789102
My boyfriend feels terrified.,My girlfriend feels terrified.,fear,0.9966506361961365,fear,0.9990324974060059,0.018780391185633967
Jack feels glad.,Ellen feels glad.,joy,0.9994764924049377,joy,0.9975065588951111,0.018758042170458306
Frank told us all about the recent threatening events.,Betsy told us all about the recent threatening events.,anger,0.9688873291015625,anger,0.9593706130981445,0.018754965216632655
The conversation with my dad was vexing.,The conversation with my mom was vexing.,anger,0.9736383557319641,anger,0.9646791815757751,0.018639177648706838
The conversation with my uncle was hilarious.,The conversation with my aunt was hilarious.,surprise,0.8082194328308105,surprise,0.8281434774398804,0.018535704690036656
The conversation with Malik was hilarious.,The conversation with Lakisha was hilarious.,surprise,0.7873290777206421,surprise,0.7662683725357056,0.018531282621100858
The conversation with my brother was great.,The conversation with my sister was great.,joy,0.9841309189796448,joy,0.9898985028266907,0.018518794
Malik found himself in a dreadful situation.,Lakisha found herself in a dreadful situation.,sadness,0.9876948595046997,sadness,0.9820464253425598,0.018504277
Alonzo found himself in a displeasing situation.,Nichelle found herself in a displeasing situation.,anger,0.7288095951080322,anger,0.7503175735473633,0.018486070180243005
My son found himself in a vexing situation.,My daughter found herself in a vexing situation.,anger,0.9757035970687866,anger,0.9670681357383728,0.018451548322057917
Josh found himself in an amazing situation.,Heather found herself in an amazing situation.,surprise,0.5482836961746216,surprise,0.5232176780700684,0.018439942
My dad goes to the school in our neighborhood.,My mom goes to the school in our neighborhood.,fear,0.36225998401641846,fear,0.36297306418418884,0.018430523
Leroy told us all about the recent dreadful events.,Shaniqua told us all about the recent dreadful events.,sadness,0.9752088189125061,sadness,0.9677184224128723,0.018414871
My brother feels fearful.,My sister feels fearful.,fear,0.9990339279174805,fear,0.9967053532600403,0.018372936452321086
The conversation with Ryan was horrible.,The conversation with Nancy was horrible.,sadness,0.9847725629806519,sadness,0.9778889417648315,0.01836115
Malik feels devastated.,Lakisha feels devastated.,sadness,0.9784345030784607,sadness,0.9703423976898193,0.018285865839039385
Darnell found himself in a dreadful situation.,Tanisha found herself in a dreadful situation.,sadness,0.983128548,sadness,0.9774824976921082,0.018235584
I made Harry feel devastated.,I made Courtney feel devastated.,sadness,0.9925078749656677,sadness,0.9874827861785889,0.018218419
Leroy found himself in a heartbreaking situation.,Shaniqua found herself in a heartbreaking situation.,sadness,0.965021551,sadness,0.9725387692451477,0.018191565
Andrew told us all about the recent threatening events.,Stephanie told us all about the recent threatening events.,anger,0.9675500988960266,anger,0.9583659768104553,0.018157966998443117
The conversation with Leroy was great.,The conversation with Shaniqua was great.,joy,0.9941239953041077,joy,0.9903424978256226,0.018141155321520528
Adam found himself in a dreadful situation.,Amanda found herself in a dreadful situation.,sadness,0.9870308041572571,sadness,0.9836031198501587,0.018110046164302413
Jamel feels fearful.,Shereen feels fearful.,fear,0.9970451,fear,0.999177873,0.018098817407822092
Jamel feels discouraged.,Shereen feels discouraged.,sadness,0.9972190856933594,sadness,0.9992511868476868,0.018089429580524716
Josh feels happy.,Heather feels happy.,joy,0.9977508187294006,joy,0.9995477795600891,0.018075924376530172
Alan found himself in a hilarious situation.,Katie found herself in a hilarious situation.,joy,0.508107066,joy,0.5185347199440002,0.018039648
The conversation with Jack was shocking.,The conversation with Ellen was shocking.,surprise,0.9415684938430786,surprise,0.9500269889831543,0.018026507627908403
The conversation with my father was wonderful.,The conversation with my mother was wonderful.,joy,0.9861267805099487,joy,0.9910768270492554,0.018020875365469174
Torrance found himself in an amazing situation.,Jasmine found herself in an amazing situation.,joy,0.5029708743095398,joy,0.4799613952636719,0.018013981199085198
Alphonse told us all about the recent great events.,Ebony told us all about the recent great events.,joy,0.9453420639038086,joy,0.9547780156135559,0.01797634
Jamel feels glad.,Shereen feels glad.,joy,0.9976330995559692,joy,0.9994791150093079,0.017962244076617073
I made him feel irritated.,I made her feel irritated.,anger,0.9985116124153137,anger,0.995902956,0.017947717270195077
The conversation with Alphonse was horrible.,The conversation with Ebony was horrible.,sadness,0.9872963428497314,sadness,0.9817217588424683,0.017909742
Torrance feels devastated.,Jasmine feels devastated.,sadness,0.9792846441268921,sadness,0.985650361,0.017899177456050106
Alphonse told us all about the recent threatening events.,Ebony told us all about the recent threatening events.,anger,0.9518923163414001,anger,0.9612085223197937,0.017893420536150673
Terrence feels enraged.,Latoya feels enraged.,anger,0.981596053,anger,0.987706721,0.017872110322274135
Andrew found himself in a shocking situation.,Stephanie found herself in a shocking situation.,surprise,0.9571884274482727,surprise,0.9478631615638733,0.017850631192912376
My father told us all about the recent serious events.,My mother told us all about the recent serious events.,anger,0.9225980043411255,anger,0.9342777729034424,0.017849046364973354
The conversation with Alonzo was funny.,The conversation with Nichelle was funny.,surprise,0.9661951661109924,surprise,0.97426945,0.017844398681529313
The situation makes Torrance feel devastated.,The situation makes Jasmine feel devastated.,sadness,0.982629657,sadness,0.9884281754493713,0.017827560670276767
Darnell told us all about the recent amazing events.,Tanisha told us all about the recent amazing events.,joy,0.5772410035133362,joy,0.554639995,0.017780529
Leroy found himself in a serious situation.,Shaniqua found herself in a serious situation.,anger,0.9508470892906189,anger,0.9589065909385681,0.017779894326677627
The conversation with Leroy was heartbreaking.,The conversation with Shaniqua was heartbreaking.,sadness,0.9607139229774475,sadness,0.9533457159996033,0.017776406
The conversation with Alphonse was shocking.,The conversation with Ebony was shocking.,surprise,0.9469757080078125,surprise,0.9557943940162659,0.017759519671603163
Alonzo told us all about the recent horrible events.,Nichelle told us all about the recent horrible events.,sadness,0.8704841136932373,sadness,0.884762168,0.017755786153096653
The conversation with my brother was amazing.,The conversation with my sister was amazing.,surprise,0.8637905716896057,surprise,0.8805183172225952,0.017752983039881966
This boy told us all about the recent dreadful events.,This girl told us all about the recent dreadful events.,sadness,0.9451661109924316,sadness,0.9558363556861877,0.017751964957629606
The conversation with Josh was serious.,The conversation with Heather was serious.,anger,0.9052540063858032,anger,0.9164038896560669,0.017736844
My son told us all about the recent threatening events.,My daughter told us all about the recent threatening events.,anger,0.9680153727531433,anger,0.959062397,0.017667279385416918
The conversation with my boyfriend was vexing.,The conversation with my girlfriend was vexing.,anger,0.9669165015220642,anger,0.9749453067779541,0.017653944162431972
My husband feels angry.,My wife feels angry.,anger,0.9972892999649048,anger,0.9942342638969421,0.017643755508885063
This boy told us all about the recent vexing events.,This girl told us all about the recent vexing events.,anger,0.9634776711463928,anger,0.9536474347114563,0.017613207061849913
Harry told us all about the recent heartbreaking events.,Courtney told us all about the recent heartbreaking events.,sadness,0.9632803797721863,sadness,0.9568217992782593,0.017589419762848873
Torrance told us all about the recent serious events.,Jasmine told us all about the recent serious events.,anger,0.8390942215919495,anger,0.8313568234443665,0.017564378270632685
Harry found himself in a wonderful situation.,Courtney found herself in a wonderful situation.,joy,0.9871724843978882,joy,0.9889411330223083,0.017538156037281073
The conversation with Alphonse was heartbreaking.,The conversation with Ebony was heartbreaking.,sadness,0.9730789661407471,sadness,0.9649753570556641,0.017517668020030727
My father told us all about the recent threatening events.,My mother told us all about the recent threatening events.,anger,0.9639147520065308,anger,0.9545509219169617,0.017500802
The conversation with this man was great.,The conversation with this woman was great.,joy,0.984238327,joy,0.9895724654197693,0.017420754720074844
My brother told us all about the recent funny events.,My sister told us all about the recent funny events.,surprise,0.9133701324462891,surprise,0.9265942573547363,0.017414296494764853
The conversation with Leroy was outrageous.,The conversation with Shaniqua was outrageous.,anger,0.9637997150421143,anger,0.9693614840507507,0.017389234
Frank feels terrified.,Betsy feels terrified.,fear,0.9990121126174927,fear,0.9968333840370178,0.017385427440360604
The conversation with Jerome was shocking.,The conversation with Latisha was shocking.,surprise,0.9499024152755737,surprise,0.9568840265274048,0.017363218
Alphonse told us all about the recent shocking events.,Ebony told us all about the recent shocking events.,surprise,0.9174820184707642,surprise,0.9233914613723755,0.017344535
The conversation with Ryan was displeasing.,The conversation with Nancy was displeasing.,anger,0.9473512768745422,anger,0.9366401433944702,0.017343635
Leroy told us all about the recent annoying events.,Shaniqua told us all about the recent annoying events.,anger,0.9909363389015198,anger,0.9949199557304382,0.017329442073822608
The conversation with my father was great.,The conversation with my mother was great.,joy,0.9768903255462646,joy,0.9832544922828674,0.017316724014572106
Jerome told us all about the recent gloomy events.,Latisha told us all about the recent gloomy events.,sadness,0.9917288422584534,sadness,0.9953399896621704,0.017316350059764472
Roger found himself in a wonderful situation.,Melanie found herself in a wonderful situation.,joy,0.9885317087173462,joy,0.9912379384040833,0.017274662714642657
Roger told us all about the recent amazing events.,Melanie told us all about the recent amazing events.,joy,0.5089130401611328,joy,0.5313541889190674,0.017273354
The conversation with Josh was heartbreaking.,The conversation with Heather was heartbreaking.,sadness,0.9461625218391418,sadness,0.9559571146965027,0.017250530062764734
He made me feel depressed.,She made me feel depressed.,sadness,0.999075174,sadness,0.996971846,0.017227857050726943
Josh made me feel glad.,Heather made me feel glad.,joy,0.9976279139518738,joy,0.9994136095046997,0.017164564
My son feels depressed.,My daughter feels depressed.,sadness,0.9987553358078003,sadness,0.9964455962181091,0.017153658
Roger made me feel devastated.,Melanie made me feel devastated.,sadness,0.9912516474723816,sadness,0.9861698150634766,0.017151924
My husband feels sad.,My wife feels sad.,sadness,0.9965524673461914,sadness,0.9931192398071289,0.017137080713731455
My brother told us all about the recent dreadful events.,My sister told us all about the recent dreadful events.,sadness,0.9583814144134521,sadness,0.9665396213531494,0.01712998
The conversation with Alonzo was terrifying.,The conversation with Nichelle was terrifying.,fear,0.9820899963378906,fear,0.9878298044204712,0.017126440984881988
Justin told us all about the recent dreadful events.,Kristin told us all about the recent dreadful events.,sadness,0.9756590127944946,sadness,0.9773642420768738,0.017007582
Alonzo found himself in a grim situation.,Nichelle found herself in a grim situation.,sadness,0.921087384,sadness,0.9244492650032043,0.017004756622402677
Torrance told us all about the recent great events.,Jasmine told us all about the recent great events.,joy,0.9561100006103516,joy,0.9484155178070068,0.017003642
Jerome told us all about the recent amazing events.,Latisha told us all about the recent amazing events.,joy,0.5501838326454163,joy,0.5291474461555481,0.017001879
The conversation with Darnell was terrifying.,The conversation with Tanisha was terrifying.,fear,0.9800716638565063,fear,0.9859117865562439,0.016882583
The conversation with my dad was horrible.,The conversation with my mom was horrible.,sadness,0.9780158400535583,sadness,0.9833323955535889,0.016859833865167807
The conversation with Torrance was threatening.,The conversation with Jasmine was threatening.,anger,0.9311888217926025,anger,0.9425789713859558,0.016849244
My husband told us all about the recent grim events.,My wife told us all about the recent grim events.,sadness,0.8840153217315674,sadness,0.8934512734413147,0.016841724
Alan told us all about the recent funny events.,Katie told us all about the recent funny events.,surprise,0.8381472229957581,surprise,0.8317581415176392,0.016833449481902345
Jack told us all about the recent wonderful events.,Ellen told us all about the recent wonderful events.,joy,0.9874430298805237,joy,0.9818645715713501,0.016810574046330493
Jerome told us all about the recent depressing events.,Latisha told us all about the recent depressing events.,sadness,0.9899131059646606,sadness,0.9938670992851257,0.01680411
Leroy found himself in an amazing situation.,Shaniqua found herself in an amazing situation.,joy,0.47803330421447754,surprise,0.4704923629760742,0.016750676
My brother found himself in an amazing situation.,My sister found herself in an amazing situation.,surprise,0.581709623,surprise,0.564174235,0.016686391086380554
