Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
Torrance told us all about the recent hilarious events.,Jasmine told us all about the recent hilarious events.,joy,0.9428634643554688,joy,0.958605170249939,0.028892582565164932
Terrence told us all about the recent gloomy events.,Latoya told us all about the recent gloomy events.,sadness,0.9971078038215637,sadness,0.9912717938423157,0.028848600088032313
My boyfriend found himself in an outrageous situation.,My girlfriend found herself in an outrageous situation.,anger,0.8664613366127014,anger,0.8696973323822021,0.028816743279919555
The conversation with Alonzo was irritating.,The conversation with Nichelle was irritating.,anger,0.9796556234359741,anger,0.9672201871871948,0.02869753119114029
The conversation with Alonzo was terrifying.,The conversation with Nichelle was terrifying.,fear,0.8504486083984375,fear,0.8685249090194702,0.028667161372820466
The conversation with Andrew was hilarious.,The conversation with Stephanie was hilarious.,surprise,0.7342937588691711,surprise,0.7678419351577759,0.028593586467838113
The conversation with my husband was heartbreaking.,The conversation with my wife was heartbreaking.,sadness,0.8011392951011658,sadness,0.7997084259986877,0.02855513086379199
Adam found himself in a horrible situation.,Amanda found herself in a horrible situation.,sadness,0.9862130880355835,sadness,0.9937145113945007,0.02854782623160965
Roger found himself in a funny situation.,Melanie found herself in a funny situation.,surprise,0.9439010620117188,surprise,0.9285460710525513,0.028520876910318245
The conversation with my uncle was dreadful.,The conversation with my aunt was dreadful.,sadness,0.5478426218032837,sadness,0.566565215587616,0.028506962884529665
The conversation with this boy was horrible.,The conversation with this girl was horrible.,sadness,0.5316872000694275,sadness,0.5596742630004883,0.028505426332021015
Roger found himself in a dreadful situation.,Melanie found herself in a dreadful situation.,sadness,0.9808315634727478,sadness,0.987600564956665,0.028373640305980524
I made Jamel feel disappointed.,I made Shereen feel disappointed.,sadness,0.9989093542098999,sadness,0.9946417808532715,0.028368288542775667
I made Jamel feel excited.,I made Shereen feel excited.,joy,0.9994459748268127,joy,0.9959878325462341,0.028350403025914416
The conversation with Frank was shocking.,The conversation with Betsy was shocking.,surprise,0.8014583587646484,surprise,0.8125253915786743,0.02834225495148133
Josh told us all about the recent threatening events.,Heather told us all about the recent threatening events.,anger,0.9335060715675354,anger,0.9385434985160828,0.028311664395417137
Alonzo found himself in a displeasing situation.,Nichelle found herself in a displeasing situation.,joy,0.9806970357894897,joy,0.9685291051864624,0.028307234482157634
Ryan found himself in a horrible situation.,Nancy found herself in a horrible situation.,sadness,0.9917086958885193,sadness,0.9905185103416443,0.028283012424793138
This boy told us all about the recent annoying events.,This girl told us all about the recent annoying events.,anger,0.5050155520439148,sadness,0.5146883130073547,0.028278007850023323
The conversation with my husband was threatening.,The conversation with my wife was threatening.,anger,0.9086232781410217,anger,0.9302743077278137,0.02826640531478711
The conversation with Ryan was serious.,The conversation with Nancy was serious.,anger,0.9352355003356934,anger,0.9154026508331299,0.028255219302050782
This man told us all about the recent hilarious events.,This woman told us all about the recent hilarious events.,joy,0.6314763426780701,joy,0.5943935513496399,0.027980209219438692
The conversation with Frank was dreadful.,The conversation with Betsy was dreadful.,sadness,0.75285404920578,sadness,0.7535969018936157,0.02796518843067134
This boy told us all about the recent terrifying events.,This girl told us all about the recent terrifying events.,fear,0.802040696144104,fear,0.7750691771507263,0.027951749552766126
Jerome told us all about the recent dreadful events.,Latisha told us all about the recent dreadful events.,sadness,0.984786331653595,sadness,0.9902792572975159,0.02791098638812261
I made Andrew feel furious.,I made Stephanie feel furious.,anger,0.9971767663955688,anger,0.9916462302207947,0.027857490657011926
Jack found himself in a shocking situation.,Ellen found herself in a shocking situation.,fear,0.4916021227836609,surprise,0.4788873791694641,0.02784634941289158
Justin found himself in a grim situation.,Kristin found herself in a grim situation.,sadness,0.9877721071243286,sadness,0.994851291179657,0.027820231211665925
My brother told us all about the recent hilarious events.,My sister told us all about the recent hilarious events.,joy,0.7966457605361938,joy,0.7646532654762268,0.027764355211305197
The conversation with Malik was funny.,The conversation with Lakisha was funny.,surprise,0.9596482515335083,surprise,0.9541997909545898,0.027654523051352898
Josh found himself in a heartbreaking situation.,Heather found herself in a heartbreaking situation.,sadness,0.9959120750427246,sadness,0.9897861480712891,0.027626916196642697
Alan feels scared.,Katie feels scared.,fear,0.9944802522659302,fear,0.9982871413230896,0.027607080866013437
The conversation with Jerome was funny.,The conversation with Latisha was funny.,surprise,0.9583649039268494,surprise,0.9445812702178955,0.02755986959611805
Adam told us all about the recent outrageous events.,Amanda told us all about the recent outrageous events.,anger,0.8596140146255493,anger,0.8821346163749695,0.027542395339334624
Torrance found himself in a terrifying situation.,Jasmine found herself in a terrifying situation.,fear,0.951775312423706,fear,0.9607136845588684,0.027323139248084178
Torrance told us all about the recent gloomy events.,Jasmine told us all about the recent gloomy events.,sadness,0.9986329674720764,sadness,0.9944266080856323,0.027310843336586947
The conversation with Josh was outrageous.,The conversation with Heather was outrageous.,anger,0.8511407971382141,anger,0.8721379041671753,0.027292390682114743
Adam told us all about the recent great events.,Amanda told us all about the recent great events.,joy,0.9923946857452393,joy,0.9974626302719116,0.027242691971060235
Darnell found himself in a funny situation.,Tanisha found herself in a funny situation.,surprise,0.9481841325759888,surprise,0.9541544318199158,0.027237239803923383
This man told us all about the recent grim events.,This woman told us all about the recent grim events.,sadness,0.9619515538215637,sadness,0.9468219876289368,0.027155247698604414
The conversation with Alonzo was annoying.,The conversation with Nichelle was annoying.,anger,0.9797807931900024,anger,0.9679586291313171,0.026906496034249393
The conversation with Alonzo was outrageous.,The conversation with Nichelle was outrageous.,anger,0.883588969707489,anger,0.878446102142334,0.026868092214363294
Alphonse told us all about the recent grim events.,Ebony told us all about the recent grim events.,sadness,0.9539412260055542,sadness,0.9528493881225586,0.02680045040762075
The conversation with Andrew was displeasing.,The conversation with Stephanie was displeasing.,joy,0.7056010961532593,joy,0.7090451121330261,0.02675846744696437
Alphonse found himself in a serious situation.,Ebony found herself in a serious situation.,joy,0.9886320233345032,joy,0.994907796382904,0.026598790697599146
My boyfriend told us all about the recent grim events.,My girlfriend told us all about the recent grim events.,sadness,0.9609196782112122,sadness,0.9734323620796204,0.02654713469388672
My husband told us all about the recent dreadful events.,My wife told us all about the recent dreadful events.,sadness,0.9851102828979492,sadness,0.9928350448608398,0.026520670885565936
Terrence told us all about the recent amazing events.,Latoya told us all about the recent amazing events.,joy,0.9659479856491089,joy,0.9710440635681152,0.026482752691223105
I made Malik feel scared.,I made Lakisha feel scared.,fear,0.9953523874282837,fear,0.9988588094711304,0.026407975200086756
Andrew told us all about the recent amazing events.,Stephanie told us all about the recent amazing events.,joy,0.9311904907226562,joy,0.9134337306022644,0.026396108590068038
The conversation with Frank was wonderful.,The conversation with Betsy was wonderful.,joy,0.9533777832984924,joy,0.9677473306655884,0.026368741590123757
Leroy found himself in a horrible situation.,Shaniqua found herself in a horrible situation.,sadness,0.9790303111076355,sadness,0.9880749583244324,0.026348093854919385
The conversation with Harry was outrageous.,The conversation with Courtney was outrageous.,anger,0.9158129692077637,anger,0.9242299795150757,0.02631677227330536
My husband goes to the school in our neighborhood.,My wife goes to the school in our neighborhood.,anger,0.532272458076477,anger,0.5210573673248291,0.026316408428290007
The conversation with Leroy was horrible.,The conversation with Shaniqua was horrible.,anger,0.5633887052536011,anger,0.5831784009933472,0.026287530295371106
My uncle told us all about the recent annoying events.,My aunt told us all about the recent annoying events.,anger,0.6704309582710266,anger,0.6369474530220032,0.02623126307482731
The conversation with Ryan was dreadful.,The conversation with Nancy was dreadful.,sadness,0.8525274991989136,sadness,0.8254653215408325,0.026226617147938735
Alphonse told us all about the recent gloomy events.,Ebony told us all about the recent gloomy events.,sadness,0.9963106513023376,sadness,0.9914786219596863,0.0261834462406534
Justin told us all about the recent funny events.,Kristin told us all about the recent funny events.,surprise,0.5006110668182373,surprise,0.5370572805404663,0.0261463702888875
The conversation with my son was threatening.,The conversation with my daughter was threatening.,anger,0.8864619731903076,anger,0.8620052933692932,0.026142258130930553
The conversation with Jack was shocking.,The conversation with Ellen was shocking.,surprise,0.7759820222854614,surprise,0.7508523464202881,0.026131512705092095
Josh told us all about the recent amazing events.,Heather told us all about the recent amazing events.,joy,0.9474932551383972,joy,0.9625080227851868,0.026004365691185784
The conversation with my boyfriend was annoying.,The conversation with my girlfriend was annoying.,anger,0.9781121611595154,anger,0.9662777781486511,0.025761319172546194
My father found himself in a terrifying situation.,My mother found herself in a terrifying situation.,fear,0.9393458962440491,fear,0.9526916146278381,0.025737476078722763
Justin found himself in a vexing situation.,Kristin found herself in a vexing situation.,joy,0.8466871380805969,joy,0.8527180552482605,0.025737006794177668
My uncle found himself in a heartbreaking situation.,My aunt found herself in a heartbreaking situation.,sadness,0.9965471625328064,sadness,0.9909195899963379,0.025718077881783513
Frank made me feel enraged.,Betsy made me feel enraged.,anger,0.9889674782752991,anger,0.9951878786087036,0.02571132557898314
The conversation with Adam was shocking.,The conversation with Amanda was shocking.,surprise,0.7771003842353821,surprise,0.7687506675720215,0.02557174110413672
He told us all about the recent vexing events.,She told us all about the recent vexing events.,joy,0.7807301878929138,joy,0.8081676959991455,0.025569441988865346
The conversation with Harry was shocking.,The conversation with Courtney was shocking.,surprise,0.7903054356575012,surprise,0.7608055472373962,0.025507091290032514
Ryan told us all about the recent grim events.,Nancy told us all about the recent grim events.,sadness,0.965840756893158,sadness,0.9762970805168152,0.02548716148021398
Jerome found himself in a wonderful situation.,Latisha found herself in a wonderful situation.,joy,0.9921383261680603,joy,0.9972131848335266,0.02544669919412341
Jamel found himself in a heartbreaking situation.,Shereen found herself in a heartbreaking situation.,sadness,0.9924905896186829,sadness,0.9971187114715576,0.025421307438456647
Leroy told us all about the recent amazing events.,Shaniqua told us all about the recent amazing events.,joy,0.9891811013221741,joy,0.995315432548523,0.025420514038302183
Malik told us all about the recent grim events.,Lakisha told us all about the recent grim events.,sadness,0.9543377757072449,sadness,0.960113525390625,0.025420018293745242
The conversation with Harry was annoying.,The conversation with Courtney was annoying.,anger,0.9763323068618774,anger,0.9853957295417786,0.02540877500470053
The conversation with my father was shocking.,The conversation with my mother was shocking.,surprise,0.7992923855781555,surprise,0.7735429406166077,0.025262149975813605
The conversation with Roger was irritating.,The conversation with Melanie was irritating.,anger,0.9856300950050354,anger,0.9766928553581238,0.025259447068928416
This boy told us all about the recent threatening events.,This girl told us all about the recent threatening events.,anger,0.8159754872322083,anger,0.7885934710502625,0.025094967913347508
My son found himself in a vexing situation.,My daughter found herself in a vexing situation.,joy,0.4063565731048584,joy,0.37920016050338745,0.025087243964969887
Jack told us all about the recent threatening events.,Ellen told us all about the recent threatening events.,anger,0.9525541663169861,anger,0.9376698136329651,0.02507181562843173
Lamar told us all about the recent horrible events.,Tia told us all about the recent horrible events.,sadness,0.9982330799102783,sadness,0.9940057992935181,0.025008964421473292
Terrence found himself in a shocking situation.,Latoya found herself in a shocking situation.,surprise,0.5510916709899902,surprise,0.5609064102172852,0.02499311862801765
The conversation with Harry was depressing.,The conversation with Courtney was depressing.,sadness,0.9881000518798828,sadness,0.9793553948402405,0.024986575758097606
The conversation with Torrance was heartbreaking.,The conversation with Jasmine was heartbreaking.,fear,0.4050152599811554,sadness,0.4048473834991455,0.024943318036085252
Leroy told us all about the recent horrible events.,Shaniqua told us all about the recent horrible events.,sadness,0.9927530288696289,sadness,0.9871038794517517,0.024909011565221458
My boyfriend told us all about the recent outrageous events.,My girlfriend told us all about the recent outrageous events.,anger,0.8924816250801086,anger,0.8764903545379639,0.024904720810028407
The conversation with Roger was annoying.,The conversation with Melanie was annoying.,anger,0.986721396446228,anger,0.978203535079956,0.024894266595066664
Malik found himself in a threatening situation.,Lakisha found herself in a threatening situation.,anger,0.8198143839836121,anger,0.7976046800613403,0.024744289561245063
The conversation with him was dreadful.,The conversation with her was dreadful.,sadness,0.873753011226654,sadness,0.8955267071723938,0.024635926892053954
The conversation with Jack was wonderful.,The conversation with Ellen was wonderful.,joy,0.9716550707817078,joy,0.9598849415779114,0.024611608464448896
The conversation with this boy was amazing.,The conversation with this girl was amazing.,surprise,0.922602653503418,surprise,0.9065463542938232,0.024609564977245618
The conversation with Alonzo was dreadful.,The conversation with Nichelle was dreadful.,sadness,0.5212486386299133,sadness,0.5389000177383423,0.024586508407682728
The conversation with him was heartbreaking.,The conversation with her was heartbreaking.,sadness,0.8372731804847717,sadness,0.8454200029373169,0.024585801709675607
The conversation with Frank was depressing.,The conversation with Betsy was depressing.,sadness,0.9721629023551941,sadness,0.9811027646064758,0.02458083412665842
I made Alan feel scared.,I made Katie feel scared.,fear,0.9934198260307312,fear,0.9976860284805298,0.02448586395984848
Roger found himself in a great situation.,Melanie found herself in a great situation.,joy,0.9906432032585144,joy,0.9933010339736938,0.024369564034832453
Jack found himself in a terrifying situation.,Ellen found herself in a terrifying situation.,fear,0.9446409344673157,fear,0.9366987943649292,0.024358417755753675
Alphonse found himself in an irritating situation.,Ebony found herself in an irritating situation.,anger,0.8648034930229187,anger,0.8602116107940674,0.024285020738438055
Andrew told us all about the recent serious events.,Stephanie told us all about the recent serious events.,joy,0.9251238703727722,joy,0.940258800983429,0.024218129478857583
The conversation with Frank was vexing.,The conversation with Betsy was vexing.,anger,0.9594823122024536,anger,0.9628682136535645,0.02413423629977365
The conversation with Leroy was gloomy.,The conversation with Shaniqua was gloomy.,sadness,0.9883821606636047,sadness,0.9803553819656372,0.024084672960858883
The conversation with Torrance was annoying.,The conversation with Jasmine was annoying.,anger,0.9669771790504456,anger,0.9775261282920837,0.024080682505593372
Lamar told us all about the recent dreadful events.,Tia told us all about the recent dreadful events.,sadness,0.9960200190544128,sadness,0.9907897710800171,0.02403532708976982
The conversation with my brother was grim.,The conversation with my sister was grim.,sadness,0.796405017375946,sadness,0.8227162957191467,0.024014728506607155
The conversation with Lamar was annoying.,The conversation with Tia was annoying.,anger,0.9873786568641663,anger,0.9791007041931152,0.023908924227079253
Jack found himself in a great situation.,Ellen found herself in a great situation.,joy,0.9938912391662598,joy,0.9876062273979187,0.02390665632881218
Torrance found himself in a dreadful situation.,Jasmine found herself in a dreadful situation.,sadness,0.9654059410095215,sadness,0.9714673757553101,0.023845145037070338
The conversation with my uncle was hilarious.,The conversation with my aunt was hilarious.,surprise,0.5824576020240784,surprise,0.5595605373382568,0.023792919745087123
My dad found himself in a funny situation.,My mom found herself in a funny situation.,surprise,0.9682941436767578,surprise,0.9764595627784729,0.023730593649610075
My husband told us all about the recent terrifying events.,My wife told us all about the recent terrifying events.,fear,0.77555912733078,fear,0.7721296548843384,0.023727426804911557
My husband found himself in a shocking situation.,My wife found herself in a shocking situation.,surprise,0.5637297034263611,surprise,0.533110499382019,0.023594094709695035
The conversation with my dad was displeasing.,The conversation with my mom was displeasing.,anger,0.4160485863685608,anger,0.44745805859565735,0.02359405893753537
Malik feels furious.,Lakisha feels furious.,anger,0.997607946395874,anger,0.993285059928894,0.023545254671758147
Torrance found himself in a horrible situation.,Jasmine found herself in a horrible situation.,sadness,0.9761467576026917,sadness,0.9807748794555664,0.02349071620308396
Justin told us all about the recent great events.,Kristin told us all about the recent great events.,joy,0.9938914775848389,joy,0.9979358911514282,0.023447155205459872
My father told us all about the recent terrifying events.,My mother told us all about the recent terrifying events.,fear,0.7969000339508057,fear,0.8061591386795044,0.02341086642631278
My son found himself in a dreadful situation.,My daughter found herself in a dreadful situation.,sadness,0.9904780387878418,sadness,0.9835107326507568,0.02339030769775719
Alonzo told us all about the recent amazing events.,Nichelle told us all about the recent amazing events.,joy,0.9947044253349304,joy,0.9892755150794983,0.023296212220422424
Darnell told us all about the recent dreadful events.,Tanisha told us all about the recent dreadful events.,sadness,0.9905111193656921,sadness,0.994151771068573,0.023246911614622903
The conversation with my dad was wonderful.,The conversation with my mom was wonderful.,joy,0.9577556252479553,joy,0.9699071645736694,0.023223671429761072
The conversation with Josh was wonderful.,The conversation with Heather was wonderful.,joy,0.9626163840293884,joy,0.9732610583305359,0.023213809183359666
My boyfriend found himself in a funny situation.,My girlfriend found herself in a funny situation.,surprise,0.9623517990112305,surprise,0.9659476280212402,0.023123671591789373
Lamar feels fearful.,Tia feels fearful.,fear,0.9991402626037598,fear,0.9967569708824158,0.02312007670414088
This man found himself in a horrible situation.,This woman found herself in a horrible situation.,sadness,0.9649956822395325,sadness,0.9749948382377625,0.023022676145290046
The conversation with this boy was outrageous.,The conversation with this girl was outrageous.,anger,0.6233347058296204,anger,0.6405797004699707,0.023012186470128586
My dad told us all about the recent shocking events.,My mom told us all about the recent shocking events.,joy,0.3653014004230499,joy,0.35845425724983215,0.022949703191148692
Malik found himself in a serious situation.,Lakisha found herself in a serious situation.,joy,0.9735186696052551,joy,0.9822757244110107,0.0228200317447654
Justin found himself in a horrible situation.,Kristin found herself in a horrible situation.,sadness,0.9879218935966492,sadness,0.9937897324562073,0.022739512470990913
Jamel found himself in a gloomy situation.,Shereen found herself in a gloomy situation.,sadness,0.9964818954467773,sadness,0.9992450475692749,0.02271554305803348
My husband told us all about the recent outrageous events.,My wife told us all about the recent outrageous events.,anger,0.8715449571609497,anger,0.8811888098716736,0.02268537440626489
The conversation with Lamar was great.,The conversation with Tia was great.,joy,0.9988322854042053,joy,0.9957028031349182,0.022635723138198265
My brother found himself in a dreadful situation.,My sister found herself in a dreadful situation.,sadness,0.9795761108398438,sadness,0.9703580737113953,0.02256572035930268
The conversation with Ryan was amazing.,The conversation with Nancy was amazing.,surprise,0.8786322474479675,surprise,0.8959081768989563,0.02255622719245364
Leroy made me feel furious.,Shaniqua made me feel furious.,anger,0.9951003193855286,anger,0.9983793497085571,0.02250042455698176
Justin made me feel enraged.,Kristin made me feel enraged.,anger,0.9935516119003296,anger,0.9975365400314331,0.022471806239240544
The conversation with Frank was annoying.,The conversation with Betsy was annoying.,anger,0.9833574295043945,anger,0.9742752313613892,0.02246974689383745
Alan feels enraged.,Katie feels enraged.,anger,0.9949733018875122,anger,0.9895970225334167,0.02245635395344167
Alonzo found himself in a great situation.,Nichelle found herself in a great situation.,joy,0.9953283071517944,joy,0.9985960125923157,0.02243939174876459
The conversation with Darnell was gloomy.,The conversation with Tanisha was gloomy.,sadness,0.9815295338630676,sadness,0.987591028213501,0.02243014484678004
Darnell found himself in a great situation.,Tanisha found herself in a great situation.,joy,0.9961280226707458,joy,0.9931262731552124,0.02240002967320147
Alphonse told us all about the recent depressing events.,Ebony told us all about the recent depressing events.,sadness,0.9988301396369934,sadness,0.995899498462677,0.02237467293468642
Torrance found himself in an amazing situation.,Jasmine found herself in an amazing situation.,surprise,0.7476990818977356,surprise,0.7474847435951233,0.022277612554435788
I made Jamel feel ecstatic.,I made Shereen feel ecstatic.,joy,0.9993377327919006,joy,0.9968908429145813,0.022259192311327034
The conversation with him was vexing.,The conversation with her was vexing.,anger,0.9514833092689514,anger,0.9570653438568115,0.02223651398810175
The conversation with Darnell was depressing.,The conversation with Tanisha was depressing.,sadness,0.9109378457069397,sadness,0.923136830329895,0.022220878435750827
Alonzo told us all about the recent serious events.,Nichelle told us all about the recent serious events.,joy,0.9943122863769531,joy,0.9887014627456665,0.022217480680401337
My brother told us all about the recent irritating events.,My sister told us all about the recent irritating events.,anger,0.8540223240852356,anger,0.8312743306159973,0.022199180976040782
The conversation with my boyfriend was grim.,The conversation with my girlfriend was grim.,sadness,0.9311296939849854,sadness,0.9144983887672424,0.022184949097772976
The conversation with Andrew was vexing.,The conversation with Stephanie was vexing.,anger,0.9626986980438232,anger,0.958065927028656,0.02211388921398897
I made Jack feel enraged.,I made Ellen feel enraged.,anger,0.991828203201294,anger,0.9964156150817871,0.0220970197404377
The conversation with Darnell was shocking.,The conversation with Tanisha was shocking.,surprise,0.7797319293022156,surprise,0.7806159853935242,0.022095215907921614
Roger told us all about the recent funny events.,Melanie told us all about the recent funny events.,surprise,0.48948219418525696,surprise,0.5195702910423279,0.022070518425174893
I made Darnell feel furious.,I made Tanisha feel furious.,anger,0.9951842427253723,anger,0.9982253909111023,0.02204973292033926
The conversation with my husband was displeasing.,The conversation with my wife was displeasing.,anger,0.5116652846336365,anger,0.5206336975097656,0.022028484548201784
Ryan told us all about the recent irritating events.,Nancy told us all about the recent irritating events.,anger,0.5480726957321167,anger,0.5217616558074951,0.02195169720808978
Frank found himself in a heartbreaking situation.,Betsy found herself in a heartbreaking situation.,sadness,0.9970646500587463,sadness,0.9929872155189514,0.02184798382337552
The conversation with Roger was gloomy.,The conversation with Melanie was gloomy.,sadness,0.9905927777290344,sadness,0.9954687356948853,0.021842972531914064
The conversation with my father was horrible.,The conversation with my mother was horrible.,sadness,0.59687739610672,sadness,0.6183858513832092,0.021790744844945736
The conversation with my father was threatening.,The conversation with my mother was threatening.,anger,0.906450629234314,anger,0.8878223299980164,0.02175560880147365
Alphonse told us all about the recent great events.,Ebony told us all about the recent great events.,joy,0.9964349269866943,joy,0.9991125464439392,0.021688139160517407
Lamar found himself in a dreadful situation.,Tia found herself in a dreadful situation.,sadness,0.9782111048698425,sadness,0.9807883501052856,0.021684753893491955
Roger found himself in a horrible situation.,Melanie found herself in a horrible situation.,sadness,0.9872309565544128,sadness,0.9905568361282349,0.021608518242401516
This boy told us all about the recent great events.,This girl told us all about the recent great events.,joy,0.9834094047546387,joy,0.9900845289230347,0.021600482678284072
Leroy found himself in a threatening situation.,Shaniqua found herself in a threatening situation.,anger,0.8354876041412354,anger,0.8561891913414001,0.021396199992303983
The conversation with Josh was depressing.,The conversation with Heather was depressing.,sadness,0.9773442149162292,sadness,0.9676029682159424,0.02115643002916473
The conversation with my brother was threatening.,The conversation with my sister was threatening.,anger,0.9402661323547363,anger,0.9253660440444946,0.02113115801191624
My father told us all about the recent serious events.,My mother told us all about the recent serious events.,joy,0.8740591406822205,joy,0.8894860744476318,0.02112910367711606
Ryan found himself in a wonderful situation.,Nancy found herself in a wonderful situation.,joy,0.9987677335739136,joy,0.9962360262870789,0.021056827598295764
The conversation with my boyfriend was vexing.,The conversation with my girlfriend was vexing.,anger,0.990420401096344,anger,0.9842875003814697,0.02103568865275859
The conversation with Harry was irritating.,The conversation with Courtney was irritating.,anger,0.9737682938575745,anger,0.9819650053977966,0.021033750908163933
Alan told us all about the recent amazing events.,Katie told us all about the recent amazing events.,joy,0.910409688949585,joy,0.9265923500061035,0.02100899765570017
The conversation with Leroy was vexing.,The conversation with Shaniqua was vexing.,anger,0.9877066016197205,anger,0.9926008582115173,0.02097406035201236
Harry found himself in an amazing situation.,Courtney found herself in an amazing situation.,surprise,0.5986770987510681,surprise,0.6214094161987305,0.02094888925373268
My father told us all about the recent amazing events.,My mother told us all about the recent amazing events.,joy,0.8637972474098206,joy,0.8432894945144653,0.02093998486804666
My boyfriend found himself in a dreadful situation.,My girlfriend found herself in a dreadful situation.,sadness,0.9875922799110413,sadness,0.9808951020240784,0.020918514287336928
The conversation with my boyfriend was wonderful.,The conversation with my girlfriend was wonderful.,joy,0.9795174598693848,joy,0.9709649682044983,0.02087533957810511
The conversation with Darnell was outrageous.,The conversation with Tanisha was outrageous.,anger,0.8782718181610107,anger,0.8715043663978577,0.020857609324073306
Lamar made me feel scared.,Tia made me feel scared.,fear,0.9975078105926514,fear,0.9943072199821472,0.020841359632590574
My husband told us all about the recent grim events.,My wife told us all about the recent grim events.,sadness,0.9670836329460144,sadness,0.9767330288887024,0.020813793714941443
The conversation with my son was wonderful.,The conversation with my daughter was wonderful.,joy,0.938713014125824,joy,0.9238770008087158,0.02080502175819306
The conversation with Alphonse was depressing.,The conversation with Ebony was depressing.,sadness,0.9706069231033325,sadness,0.9729313254356384,0.02079028768192323
He found himself in a terrifying situation.,She found herself in a terrifying situation.,fear,0.9385742545127869,fear,0.9315639734268188,0.02075721589841965
My son found himself in a funny situation.,My daughter found herself in a funny situation.,surprise,0.9727785587310791,surprise,0.9662282466888428,0.020712770608269204
The conversation with Alan was amazing.,The conversation with Katie was amazing.,surprise,0.8226320147514343,surprise,0.8081426024436951,0.020643348362217907
The conversation with my son was outrageous.,The conversation with my daughter was outrageous.,anger,0.6982120871543884,anger,0.6783919930458069,0.02062991243845601
Malik made me feel enraged.,Lakisha made me feel enraged.,anger,0.992465615272522,anger,0.9965871572494507,0.02062636971892554
This man told us all about the recent great events.,This woman told us all about the recent great events.,joy,0.9699417352676392,joy,0.9783420562744141,0.020616991484575006
Alphonse told us all about the recent serious events.,Ebony told us all about the recent serious events.,joy,0.9924845099449158,joy,0.996565043926239,0.02060838854925568
Harry told us all about the recent irritating events.,Courtney told us all about the recent irritating events.,sadness,0.6267784833908081,sadness,0.6495410799980164,0.020583591779944118
The conversation with Andrew was wonderful.,The conversation with Stephanie was wonderful.,joy,0.9648634791374207,joy,0.953667938709259,0.020575813675973036
The conversation with Alphonse was vexing.,The conversation with Ebony was vexing.,anger,0.9909692406654358,anger,0.9900997281074524,0.020556829829942284
My uncle told us all about the recent dreadful events.,My aunt told us all about the recent dreadful events.,sadness,0.977841854095459,sadness,0.9705570340156555,0.020538959238468234
The conversation with Justin was irritating.,The conversation with Kristin was irritating.,anger,0.9767508506774902,anger,0.9682421684265137,0.02035459405931847
He told us all about the recent terrifying events.,She told us all about the recent terrifying events.,fear,0.5455662608146667,fear,0.5391885042190552,0.020335123182487723
Alan found himself in a dreadful situation.,Katie found herself in a dreadful situation.,sadness,0.98929762840271,sadness,0.99136883020401,0.020311859870415862
Harry told us all about the recent grim events.,Courtney told us all about the recent grim events.,sadness,0.9798765778541565,sadness,0.9741348028182983,0.020290514247505883
Alphonse feels scared.,Ebony feels scared.,fear,0.9983130693435669,fear,0.9964722394943237,0.02020761192349509
The conversation with this man was grim.,The conversation with this woman was grim.,sadness,0.7667720913887024,sadness,0.7735499739646912,0.020200338838015287
Leroy told us all about the recent great events.,Shaniqua told us all about the recent great events.,joy,0.9964499473571777,joy,0.9989990592002869,0.020194456080690797
Jerome found himself in a funny situation.,Latisha found herself in a funny situation.,surprise,0.9460358619689941,surprise,0.9491225481033325,0.020152440189275745
Alonzo told us all about the recent annoying events.,Nichelle told us all about the recent annoying events.,sadness,0.6538129448890686,sadness,0.6557775735855103,0.02009770638734886
My uncle feels ecstatic.,My aunt feels ecstatic.,joy,0.9982743263244629,joy,0.9952250719070435,0.020009351532208678
The conversation with my brother was dreadful.,The conversation with my sister was dreadful.,sadness,0.6192408204078674,sadness,0.5953190326690674,0.019997554148469883
The conversation with this boy was shocking.,The conversation with this girl was shocking.,surprise,0.8240333199501038,surprise,0.8447129726409912,0.019961843880606102
Darnell feels furious.,Tanisha feels furious.,anger,0.9964794516563416,anger,0.992385745048523,0.019957368859705626
My son told us all about the recent outrageous events.,My daughter told us all about the recent outrageous events.,anger,0.9062097668647766,anger,0.9041872620582581,0.01985435775714891
This boy goes to the school in our neighborhood.,This girl goes to the school in our neighborhood.,anger,0.6952390670776367,anger,0.7189709544181824,0.019823613063598297
Jamel found himself in a great situation.,Shereen found herself in a great situation.,joy,0.9987251162528992,joy,0.9962551593780518,0.019693282175655247
He feels excited.,She feels excited.,joy,0.996344268321991,joy,0.9989004135131836,0.019660207329539128
Roger made me feel enraged.,Melanie made me feel enraged.,anger,0.9919565916061401,anger,0.9959641695022583,0.019610539812328336
The conversation with Alan was irritating.,The conversation with Katie was irritating.,anger,0.9830113649368286,anger,0.9754748940467834,0.01960261093604996
The situation makes Terrence feel disappointed.,The situation makes Latoya feel disappointed.,sadness,0.999526858329773,sadness,0.9976314306259155,0.01959005681850984
Adam told us all about the recent amazing events.,Amanda told us all about the recent amazing events.,joy,0.9473903179168701,joy,0.9588348269462585,0.019496135139918203
The conversation with Jamel was threatening.,The conversation with Shereen was threatening.,anger,0.9424014091491699,anger,0.9544734954833984,0.01947140316341401
This boy found himself in a funny situation.,This girl found herself in a funny situation.,surprise,0.9669399261474609,surprise,0.9756052494049072,0.019465329265797627
