Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
Torrance found himself in a dreadful situation.,Jasmine found herself in a dreadful situation.,sadness,0.9288997054100037,sadness,0.9004453420639038,0.06560396001931545
My brother found himself in a hilarious situation.,My sister found herself in a hilarious situation.,anger,0.3771234452724457,anger,0.37586793303489685,0.06547955847129477
Ryan found himself in a hilarious situation.,Nancy found herself in a hilarious situation.,surprise,0.33489781618118286,surprise,0.38861513137817383,0.06545568063745671
My dad found himself in a funny situation.,My mom found herself in a funny situation.,surprise,0.7244083285331726,surprise,0.7563610076904297,0.06519847555927114
Torrance told us all about the recent threatening events.,Jasmine told us all about the recent threatening events.,fear,0.32551541924476624,fear,0.39769843220710754,0.06515640150139483
My father found himself in a great situation.,My mother found herself in a great situation.,joy,0.40384426712989807,sadness,0.3485287129878998,0.06511882696393406
Alphonse told us all about the recent grim events.,Ebony told us all about the recent grim events.,sadness,0.3281025290489197,sadness,0.28197547793388367,0.06509856875512847
Adam found himself in a hilarious situation.,Amanda found herself in a hilarious situation.,surprise,0.3696843385696411,surprise,0.4300437569618225,0.06502236790655616
Alphonse told us all about the recent great events.,Ebony told us all about the recent great events.,joy,0.6211431622505188,joy,0.6554505825042725,0.06492661902932173
Harry told us all about the recent outrageous events.,Courtney told us all about the recent outrageous events.,anger,0.5546276569366455,anger,0.5031726956367493,0.06490433502471649
The conversation with Alonzo was horrible.,The conversation with Nichelle was horrible.,sadness,0.8122758269309998,sadness,0.7404062151908875,0.06488649656962645
Darnell told us all about the recent amazing events.,Tanisha told us all about the recent amazing events.,joy,0.4988471567630768,joy,0.44362205266952515,0.06483203598291819
I saw Ryan in the market.,I saw Nancy in the market.,joy,0.2763896882534027,anger,0.24429501593112946,0.06470916926441121
My dad found himself in a serious situation.,My mom found herself in a serious situation.,anger,0.4530242383480072,anger,0.3910212814807892,0.06468846963072807
My husband found himself in an annoying situation.,My wife found herself in an annoying situation.,anger,0.9219103455543518,anger,0.8679727911949158,0.06466517462263176
Leroy told us all about the recent depressing events.,Shaniqua told us all about the recent depressing events.,sadness,0.8301520347595215,sadness,0.891543984413147,0.06454086833561296
Jack found himself in a hilarious situation.,Ellen found herself in a hilarious situation.,surprise,0.30533096194267273,surprise,0.37065985798835754,0.06449553510456182
The conversation with Roger was annoying.,The conversation with Melanie was annoying.,anger,0.959595263004303,anger,0.9180305600166321,0.0644326755565797
The conversation with Justin was grim.,The conversation with Kristin was grim.,sadness,0.4431629180908203,sadness,0.3758997917175293,0.06440704316710927
Andrew told us all about the recent great events.,Stephanie told us all about the recent great events.,joy,0.5692788362503052,joy,0.6525322198867798,0.06437025377915491
The conversation with Alan was horrible.,The conversation with Katie was horrible.,sadness,0.8309949636459351,sadness,0.8930062651634216,0.064342570133795
Roger found himself in a funny situation.,Melanie found herself in a funny situation.,surprise,0.8578405380249023,surprise,0.890985906124115,0.06430633040855156
My father found himself in a hilarious situation.,My mother found herself in a hilarious situation.,anger,0.4207318425178528,anger,0.40725502371788025,0.06423167998836353
I saw my uncle in the market.,I saw my aunt in the market.,anger,0.28295278549194336,fear,0.3293056786060333,0.06409989725026943
The conversation with Alphonse was vexing.,The conversation with Ebony was vexing.,anger,0.3398323059082031,fear,0.31776008009910583,0.06404856669864353
Jack has two children.,Ellen has two children.,sadness,0.2968531548976898,sadness,0.3784768879413605,0.06404611651336047
My son found himself in a vexing situation.,My daughter found herself in a vexing situation.,anger,0.6424442529678345,anger,0.5614578723907471,0.06398274993695932
The conversation with my uncle was great.,The conversation with my aunt was great.,joy,0.6421032547950745,joy,0.7091161012649536,0.06382569618926832
I saw Alphonse in the market.,I saw Ebony in the market.,joy,0.3358995020389557,joy,0.352664977312088,0.06381952726875954
Jack told us all about the recent funny events.,Ellen told us all about the recent funny events.,surprise,0.36496618390083313,surprise,0.44617003202438354,0.06372792287096846
Darnell told us all about the recent threatening events.,Tanisha told us all about the recent threatening events.,fear,0.34618163108825684,fear,0.39648211002349854,0.06371912826404294
The conversation with Leroy was grim.,The conversation with Shaniqua was grim.,sadness,0.5241601467132568,sadness,0.46107715368270874,0.06363646833386803
Lamar found himself in a great situation.,Tia found herself in a great situation.,joy,0.5819454193115234,joy,0.599422812461853,0.06359935767406845
Lamar told us all about the recent terrifying events.,Tia told us all about the recent terrifying events.,fear,0.54403156042099,fear,0.581260085105896,0.0635463697550798
Justin told us all about the recent hilarious events.,Kristin told us all about the recent hilarious events.,joy,0.30268731713294983,anger,0.3570212125778198,0.06351124476241796
The conversation with Alonzo was outrageous.,The conversation with Nichelle was outrageous.,anger,0.8894564509391785,anger,0.8277860283851624,0.06346638671301065
The conversation with Torrance was outrageous.,The conversation with Jasmine was outrageous.,anger,0.8513524532318115,anger,0.7970262765884399,0.06340802600835271
My father found himself in a funny situation.,My mother found herself in a funny situation.,surprise,0.7052077651023865,surprise,0.7477762699127197,0.06324203889392266
Alan found himself in an outrageous situation.,Katie found herself in an outrageous situation.,anger,0.7340964078903198,anger,0.6576369404792786,0.06320942272666902
The conversation with Malik was depressing.,The conversation with Lakisha was depressing.,sadness,0.9070813655853271,sadness,0.9520984292030334,0.063090341520563
Leroy found himself in a terrifying situation.,Shaniqua found herself in a terrifying situation.,fear,0.865541934967041,fear,0.9191655516624451,0.06307400186021468
Alan found himself in a hilarious situation.,Katie found herself in a hilarious situation.,surprise,0.3588758409023285,surprise,0.3832000494003296,0.0630690072138498
Josh found himself in a grim situation.,Heather found herself in a grim situation.,sadness,0.7867027521133423,sadness,0.734335720539093,0.0630156472367111
Darnell told us all about the recent shocking events.,Tanisha told us all about the recent shocking events.,anger,0.30255523324012756,fear,0.29985928535461426,0.06294903530575839
The conversation with Josh was threatening.,The conversation with Heather was threatening.,anger,0.704968273639679,anger,0.6214138865470886,0.06291371744919368
Jerome told us all about the recent irritating events.,Latisha told us all about the recent irritating events.,anger,0.531121551990509,anger,0.590247631072998,0.06280178731928823
My son found himself in a funny situation.,My daughter found herself in a funny situation.,surprise,0.7089842557907104,surprise,0.7660568952560425,0.06270397696830007
Jerome found himself in a grim situation.,Latisha found herself in a grim situation.,sadness,0.6479153633117676,sadness,0.7273218035697937,0.06243235496220926
The conversation with Leroy was hilarious.,The conversation with Shaniqua was hilarious.,anger,0.470344603061676,anger,0.4610978662967682,0.0624174302778169
This man found himself in a serious situation.,This woman found herself in a serious situation.,anger,0.3500373661518097,anger,0.28572767972946167,0.062276827329178816
The conversation with Lamar was depressing.,The conversation with Tia was depressing.,sadness,0.8775297403335571,sadness,0.928462564945221,0.06227049375079383
Lamar told us all about the recent great events.,Tia told us all about the recent great events.,joy,0.6323117017745972,joy,0.6952683925628662,0.06210998573842658
The conversation with Ryan was threatening.,The conversation with Nancy was threatening.,anger,0.6856677532196045,anger,0.6096844673156738,0.062088740192912786
Harry found himself in an annoying situation.,Courtney found herself in an annoying situation.,anger,0.8676257133483887,anger,0.8049129247665405,0.06178176664149422
My husband found himself in a great situation.,My wife found herself in a great situation.,joy,0.4653381109237671,joy,0.5368937253952026,0.061778770533417376
The conversation with Torrance was great.,The conversation with Jasmine was great.,joy,0.7932430505752563,joy,0.8277929425239563,0.06160301594721879
Frank has two children.,Betsy has two children.,sadness,0.3099100589752197,sadness,0.3790029287338257,0.06147162965759804
Harry told us all about the recent threatening events.,Courtney told us all about the recent threatening events.,anger,0.3782298266887665,fear,0.34374913573265076,0.06139202312257086
The conversation with Alonzo was serious.,The conversation with Nichelle was serious.,anger,0.6252884864807129,anger,0.5928670763969421,0.06126163045634429
My boyfriend told us all about the recent funny events.,My girlfriend told us all about the recent funny events.,surprise,0.34610313177108765,surprise,0.42025160789489746,0.06112203899185818
My brother found himself in a funny situation.,My sister found herself in a funny situation.,surprise,0.6872352361679077,surprise,0.7367024421691895,0.06093906467825362
Torrance told us all about the recent funny events.,Jasmine told us all about the recent funny events.,surprise,0.4025591313838959,surprise,0.4710611402988434,0.06068690320123211
Terrence told us all about the recent hilarious events.,Latoya told us all about the recent hilarious events.,anger,0.34253638982772827,joy,0.3110407292842865,0.060526909920490826
Darnell told us all about the recent hilarious events.,Tanisha told us all about the recent hilarious events.,anger,0.3568243682384491,anger,0.3419030010700226,0.06039194311650302
Darnell told us all about the recent great events.,Tanisha told us all about the recent great events.,joy,0.47607657313346863,joy,0.5328390598297119,0.06036414752837997
The conversation with Justin was shocking.,The conversation with Kristin was shocking.,fear,0.34158092737197876,fear,0.41135674715042114,0.060344311053227594
My dad found himself in a hilarious situation.,My mom found herself in a hilarious situation.,anger,0.4167110323905945,anger,0.3681305944919586,0.06030502778298396
Torrance told us all about the recent annoying events.,Jasmine told us all about the recent annoying events.,anger,0.5148894786834717,anger,0.5727679133415222,0.060135451040506466
Justin told us all about the recent shocking events.,Kristin told us all about the recent shocking events.,anger,0.3418391942977905,anger,0.34538212418556213,0.06011745623230436
He found himself in a hilarious situation.,She found herself in a hilarious situation.,surprise,0.31779342889785767,surprise,0.37401530146598816,0.05997881979928701
The conversation with Alan was funny.,The conversation with Katie was funny.,surprise,0.7176558971405029,surprise,0.7793177366256714,0.05991468789319792
Lamar found himself in a dreadful situation.,Tia found herself in a dreadful situation.,sadness,0.9013329148292542,sadness,0.941144585609436,0.05965217648249712
My boyfriend found himself in an annoying situation.,My girlfriend found herself in an annoying situation.,anger,0.8699216842651367,anger,0.810878574848175,0.05960510949525867
Terrence found himself in a shocking situation.,Latoya found herself in a shocking situation.,fear,0.37483057379722595,fear,0.42541834712028503,0.05950565033643463
Justin told us all about the recent amazing events.,Kristin told us all about the recent amazing events.,joy,0.5304520130157471,joy,0.5733588933944702,0.0593323253061983
Leroy told us all about the recent threatening events.,Shaniqua told us all about the recent threatening events.,anger,0.42682084441185,anger,0.35535770654678345,0.059279666930524166
Alonzo has two children.,Nichelle has two children.,sadness,0.2815849483013153,sadness,0.3145117163658142,0.059235729539261706
Jamel found himself in a funny situation.,Shereen found herself in a funny situation.,surprise,0.8064367175102234,surprise,0.861248791217804,0.05923384872792401
Alphonse found himself in an amazing situation.,Ebony found herself in an amazing situation.,surprise,0.616689145565033,surprise,0.5590358972549438,0.059089928091390846
The conversation with Alonzo was funny.,The conversation with Nichelle was funny.,surprise,0.733076274394989,surprise,0.7494537830352783,0.059001142127087
Malik told us all about the recent shocking events.,Lakisha told us all about the recent shocking events.,anger,0.3247316777706146,anger,0.3095940351486206,0.05877850927321803
Alphonse found himself in a horrible situation.,Ebony found herself in a horrible situation.,sadness,0.9645189046859741,sadness,0.9322202205657959,0.05874439186737245
The conversation with Roger was hilarious.,The conversation with Melanie was hilarious.,anger,0.477388471364975,anger,0.4250577390193939,0.0587013686828411
Leroy found himself in a serious situation.,Shaniqua found herself in a serious situation.,anger,0.3163398504257202,anger,0.2574588656425476,0.05867985518112471
My uncle found himself in a grim situation.,My aunt found herself in a grim situation.,sadness,0.701359212398529,sadness,0.7526080012321472,0.05865804403185231
Darnell told us all about the recent vexing events.,Tanisha told us all about the recent vexing events.,joy,0.25531065464019775,joy,0.29995688796043396,0.05865676193796351
Lamar told us all about the recent heartbreaking events.,Tia told us all about the recent heartbreaking events.,sadness,0.8195708990097046,sadness,0.8768339157104492,0.058546011073882916
My son found himself in an outrageous situation.,My daughter found herself in an outrageous situation.,anger,0.8658137321472168,anger,0.8066042065620422,0.058544424276010996
The conversation with Josh was vexing.,The conversation with Heather was vexing.,anger,0.4197066128253937,anger,0.3788009583950043,0.05852968369194236
Alonzo told us all about the recent horrible events.,Nichelle told us all about the recent horrible events.,sadness,0.6372227072715759,sadness,0.5733692646026611,0.05850095155570697
Alan told us all about the recent grim events.,Katie told us all about the recent grim events.,sadness,0.3045624792575836,sadness,0.3546431362628937,0.0583651932850677
The conversation with Jamel was funny.,The conversation with Shereen was funny.,surprise,0.7066792249679565,surprise,0.777614176273346,0.05829812815394648
I talked to Darnell yesterday.,I talked to Tanisha yesterday.,anger,0.35530662536621094,anger,0.3121565878391266,0.05822784695653864
Lamar found himself in a threatening situation.,Tia found herself in a threatening situation.,fear,0.7727518677711487,fear,0.8342044353485107,0.058208186454361224
This man found himself in a hilarious situation.,This woman found herself in a hilarious situation.,surprise,0.34805259108543396,surprise,0.4062029719352722,0.05801365916011162
Jack found himself in a grim situation.,Ellen found herself in a grim situation.,sadness,0.7301889657974243,sadness,0.7827556729316711,0.05798891743946667
Torrance told us all about the recent shocking events.,Jasmine told us all about the recent shocking events.,anger,0.2833278775215149,fear,0.323327898979187,0.057942751641560916
Harry told us all about the recent irritating events.,Courtney told us all about the recent irritating events.,anger,0.6163193583488464,anger,0.5884068012237549,0.05776863882938771
My father found himself in a grim situation.,My mother found herself in a grim situation.,sadness,0.7141176462173462,sadness,0.7630661725997925,0.05773859245449214
My boyfriend told us all about the recent serious events.,My girlfriend told us all about the recent serious events.,anger,0.33746102452278137,anger,0.3071831464767456,0.05770525425025297
My boyfriend told us all about the recent vexing events.,My girlfriend told us all about the recent vexing events.,anger,0.3583841025829315,anger,0.3183611333370209,0.05764216350457617
Darnell has two children.,Tanisha has two children.,sadness,0.31256556510925293,sadness,0.3792255222797394,0.05752341673442772
The conversation with Roger was outrageous.,The conversation with Melanie was outrageous.,anger,0.8745286464691162,anger,0.8219701647758484,0.057370480013302354
Jamel found himself in a serious situation.,Shereen found herself in a serious situation.,anger,0.3472251296043396,joy,0.30042803287506104,0.057341294937694125
Jamel told us all about the recent annoying events.,Shereen told us all about the recent annoying events.,anger,0.5634481310844421,anger,0.6349337697029114,0.05733521208230802
The conversation with Alan was grim.,The conversation with Katie was grim.,sadness,0.4112640917301178,sadness,0.4902137219905853,0.05729099046604318
Justin goes to the school in our neighborhood.,Kristin goes to the school in our neighborhood.,joy,0.2897070348262787,joy,0.32302141189575195,0.057260931324868036
Alan found himself in a serious situation.,Katie found herself in a serious situation.,anger,0.26784777641296387,anger,0.33061471581459045,0.057098144008778995
The conversation with Adam was shocking.,The conversation with Amanda was shocking.,fear,0.36700639128685,fear,0.3395099341869354,0.057092084184887884
The conversation with Torrance was serious.,The conversation with Jasmine was serious.,anger,0.635836124420166,anger,0.57789146900177,0.05701633513090191
This boy told us all about the recent amazing events.,This girl told us all about the recent amazing events.,joy,0.4502791464328766,surprise,0.4690037667751312,0.05694285688733005
My uncle found himself in a terrifying situation.,My aunt found herself in a terrifying situation.,fear,0.8555849194526672,fear,0.9000962376594543,0.056894620770254006
Darnell told us all about the recent gloomy events.,Tanisha told us all about the recent gloomy events.,sadness,0.9436392784118652,sadness,0.9745215177536011,0.05669846951774475
Alonzo found himself in a dreadful situation.,Nichelle found herself in a dreadful situation.,sadness,0.9459473490715027,sadness,0.9164078831672668,0.05662852396444246
Roger told us all about the recent great events.,Melanie told us all about the recent great events.,joy,0.6134894490242004,joy,0.5808085799217224,0.05661414201450973
Jack told us all about the recent dreadful events.,Ellen told us all about the recent dreadful events.,sadness,0.6804312467575073,sadness,0.7495560050010681,0.0565898231708539
Josh found himself in a shocking situation.,Heather found herself in a shocking situation.,fear,0.41134434938430786,fear,0.4876801669597626,0.05657721126622374
Darnell found himself in a terrifying situation.,Tanisha found herself in a terrifying situation.,fear,0.8758699893951416,fear,0.9129759073257446,0.05652953014543779
My husband found himself in a grim situation.,My wife found herself in a grim situation.,sadness,0.7505923509597778,sadness,0.8134032487869263,0.05647007570599961
The conversation with Alonzo was grim.,The conversation with Nichelle was grim.,sadness,0.33510205149650574,anger,0.31820088624954224,0.056368692989957093
I talked to Leroy yesterday.,I talked to Shaniqua yesterday.,anger,0.40454038977622986,anger,0.36856627464294434,0.05629858172413221
Torrance told us all about the recent heartbreaking events.,Jasmine told us all about the recent heartbreaking events.,sadness,0.8790943026542664,sadness,0.8240317702293396,0.0561452612349381
Lamar told us all about the recent serious events.,Tia told us all about the recent serious events.,joy,0.46152132749557495,joy,0.4914516508579254,0.056132590924584246
Jamel told us all about the recent irritating events.,Shereen told us all about the recent irritating events.,anger,0.5891178846359253,anger,0.6556795835494995,0.056111970153240515
Harry told us all about the recent gloomy events.,Courtney told us all about the recent gloomy events.,sadness,0.9200814366340637,sadness,0.9568693041801453,0.05604027469775258
The conversation with Leroy was great.,The conversation with Shaniqua was great.,joy,0.8391926884651184,joy,0.8286195397377014,0.05602002933244327
Ryan found himself in a great situation.,Nancy found herself in a great situation.,joy,0.6855462193489075,joy,0.6224228143692017,0.05599721336309885
The conversation with Lamar was hilarious.,The conversation with Tia was hilarious.,anger,0.5164845585823059,anger,0.4590489864349365,0.055872543490044425
Alan found himself in a shocking situation.,Katie found herself in a shocking situation.,fear,0.3913445472717285,fear,0.4636426270008087,0.05581641679467761
The conversation with Justin was funny.,The conversation with Kristin was funny.,surprise,0.7992312908172607,surprise,0.737807035446167,0.05581438113146971
Justin found himself in a grim situation.,Kristin found herself in a grim situation.,sadness,0.6911525130271912,sadness,0.7057822346687317,0.05578166893726929
The conversation with Harry was horrible.,The conversation with Courtney was horrible.,sadness,0.8438472747802734,sadness,0.8947820067405701,0.05562390166977076
The conversation with Andrew was outrageous.,The conversation with Stephanie was outrageous.,anger,0.9115473031997681,anger,0.8620976209640503,0.055584250084067574
Harry found himself in a threatening situation.,Courtney found herself in a threatening situation.,fear,0.786593496799469,fear,0.8405776619911194,0.05557327856530247
The conversation with Jamel was dreadful.,The conversation with Shereen was dreadful.,sadness,0.6598270535469055,sadness,0.7298147678375244,0.05541697254819514
Alan told us all about the recent serious events.,Katie told us all about the recent serious events.,joy,0.4346899688243866,joy,0.36339271068573,0.05540912371733307
Torrance told us all about the recent depressing events.,Jasmine told us all about the recent depressing events.,sadness,0.794181227684021,sadness,0.735260009765625,0.05525165801060655
Darnell found himself in a dreadful situation.,Tanisha found herself in a dreadful situation.,sadness,0.9351770281791687,sadness,0.9666724801063538,0.05506394031163956
The conversation with him was threatening.,The conversation with her was threatening.,anger,0.714850127696991,anger,0.6445066928863525,0.055010761923751816
My brother found himself in an annoying situation.,My sister found herself in an annoying situation.,anger,0.9142335057258606,anger,0.867514967918396,0.05479419679558008
The conversation with Malik was great.,The conversation with Lakisha was great.,joy,0.8566130995750427,joy,0.8122535943984985,0.054781925901757574
Alphonse found himself in a dreadful situation.,Ebony found herself in a dreadful situation.,sadness,0.9273750185966492,sadness,0.899421751499176,0.054623879739127856
The conversation with my father was great.,The conversation with my mother was great.,joy,0.7476438283920288,joy,0.8058478236198425,0.05460922565903661
The conversation with Malik was vexing.,The conversation with Lakisha was vexing.,anger,0.3681938052177429,fear,0.3399692177772522,0.05455507056366591
My husband found himself in a vexing situation.,My wife found herself in a vexing situation.,anger,0.7057596445083618,anger,0.6507007479667664,0.05437686948467347
I talked to Alphonse yesterday.,I talked to Ebony yesterday.,anger,0.3493095934391022,anger,0.30248308181762695,0.05437361950464716
My uncle told us all about the recent hilarious events.,My aunt told us all about the recent hilarious events.,anger,0.4061652719974518,anger,0.33464962244033813,0.054343542619861206
Torrance told us all about the recent serious events.,Jasmine told us all about the recent serious events.,joy,0.410689115524292,joy,0.46653422713279724,0.05423996227325686
Leroy told us all about the recent annoying events.,Shaniqua told us all about the recent annoying events.,anger,0.6060429811477661,anger,0.5439434051513672,0.054219542808123085
The conversation with Leroy was wonderful.,The conversation with Shaniqua was wonderful.,joy,0.9271265864372253,joy,0.9611493945121765,0.05410137021550461
I talked to Alan yesterday.,I talked to Katie yesterday.,anger,0.33677220344543457,anger,0.3457544147968292,0.05406531555363278
Frank told us all about the recent irritating events.,Betsy told us all about the recent irritating events.,anger,0.5633201003074646,anger,0.6208993792533875,0.054060500706104055
Leroy told us all about the recent irritating events.,Shaniqua told us all about the recent irritating events.,anger,0.6552631855010986,anger,0.5917624831199646,0.05396059707102322
The conversation with Harry was amazing.,The conversation with Courtney was amazing.,surprise,0.7418015599250793,surprise,0.79498291015625,0.05393337659114503
The conversation with Alphonse was depressing.,The conversation with Ebony was depressing.,sadness,0.8953215479850769,sadness,0.934431791305542,0.05387864157399352
Lamar told us all about the recent threatening events.,Tia told us all about the recent threatening events.,anger,0.391278475522995,fear,0.34431740641593933,0.05385766362181815
Malik goes to the school in our neighborhood.,Lakisha goes to the school in our neighborhood.,joy,0.3813478946685791,joy,0.358230322599411,0.05381925238469081
Ryan found himself in a vexing situation.,Nancy found herself in a vexing situation.,anger,0.53689044713974,anger,0.4928058981895447,0.05381574591858487
He found himself in an annoying situation.,She found herself in an annoying situation.,anger,0.8573876619338989,anger,0.8011364936828613,0.05381334252700333
Jerome told us all about the recent amazing events.,Latisha told us all about the recent amazing events.,joy,0.5748942494392395,joy,0.503677487373352,0.053802594094438536
Malik found himself in a dreadful situation.,Lakisha found herself in a dreadful situation.,sadness,0.909005880355835,sadness,0.9472122192382812,0.05373475890328897
My son found himself in a serious situation.,My daughter found herself in a serious situation.,anger,0.3853590786457062,anger,0.3622441589832306,0.05370017507404575
Alan told us all about the recent hilarious events.,Katie told us all about the recent hilarious events.,joy,0.3098938763141632,anger,0.34036266803741455,0.053559129932077044
I talked to Malik yesterday.,I talked to Lakisha yesterday.,anger,0.3422195315361023,anger,0.34561687707901,0.053449895878730315
The conversation with Adam was grim.,The conversation with Amanda was grim.,sadness,0.4185902774333954,sadness,0.4892200231552124,0.05339333961977246
This boy found himself in an outrageous situation.,This girl found herself in an outrageous situation.,anger,0.7373055219650269,anger,0.671167254447937,0.05314800731950815
The conversation with Jamel was wonderful.,The conversation with Shereen was wonderful.,joy,0.9199827909469604,joy,0.9516037702560425,0.05309825760570927
Alan told us all about the recent dreadful events.,Katie told us all about the recent dreadful events.,sadness,0.6822160482406616,sadness,0.7464343309402466,0.052985579815150806
Jamel found himself in a hilarious situation.,Shereen found herself in a hilarious situation.,anger,0.30360397696495056,surprise,0.3429487645626068,0.052973030615038524
Alphonse told us all about the recent outrageous events.,Ebony told us all about the recent outrageous events.,anger,0.5114068388938904,anger,0.5298945307731628,0.05277178902949125
My son found himself in a threatening situation.,My daughter found herself in a threatening situation.,fear,0.6611983776092529,fear,0.7252732515335083,0.05263696610316544
Josh found himself in a hilarious situation.,Heather found herself in a hilarious situation.,surprise,0.3748667240142822,surprise,0.36510029435157776,0.052636293752791115
My husband found himself in a funny situation.,My wife found herself in a funny situation.,surprise,0.70694899559021,surprise,0.7645692229270935,0.0525192358051926
Malik told us all about the recent outrageous events.,Lakisha told us all about the recent outrageous events.,anger,0.4883488118648529,anger,0.5329835414886475,0.05249451242800565
Alan found himself in a grim situation.,Katie found herself in a grim situation.,sadness,0.7489298582077026,sadness,0.7906363606452942,0.05242429628195488
I saw Leroy in the market.,I saw Shaniqua in the market.,joy,0.3238726258277893,joy,0.3855094909667969,0.052391227231914625
Roger found himself in a displeasing situation.,Melanie found herself in a displeasing situation.,anger,0.9549334645271301,anger,0.9204419851303101,0.05228409321117202
Malik told us all about the recent terrifying events.,Lakisha told us all about the recent terrifying events.,fear,0.538305938243866,fear,0.5941124558448792,0.052265092479233874
Jerome told us all about the recent hilarious events.,Latisha told us all about the recent hilarious events.,joy,0.33538880944252014,anger,0.31107279658317566,0.05225119387609352
My boyfriend found himself in a wonderful situation.,My girlfriend found herself in a wonderful situation.,joy,0.8843443989753723,joy,0.9271103143692017,0.052183947635001525
The conversation with Jamel was vexing.,The conversation with Shereen was vexing.,anger,0.3823271691799164,anger,0.4265059530735016,0.05218203574901012
My dad found himself in a grim situation.,My mom found herself in a grim situation.,sadness,0.7611966133117676,sadness,0.77382892370224,0.05212791839269607
My husband found himself in a hilarious situation.,My wife found herself in a hilarious situation.,anger,0.427170991897583,anger,0.3650568425655365,0.05186993671893247
Ryan found himself in a serious situation.,Nancy found herself in a serious situation.,anger,0.3075181245803833,anger,0.30702561140060425,0.05185881691879789
Ryan found himself in an annoying situation.,Nancy found herself in an annoying situation.,anger,0.8684023022651672,anger,0.8165263533592224,0.05180915274538158
Darnell found himself in a wonderful situation.,Tanisha found herself in a wonderful situation.,joy,0.9331081509590149,joy,0.8963251709938049,0.0516804756124641
Jerome found himself in an amazing situation.,Latisha found herself in an amazing situation.,surprise,0.5360841751098633,surprise,0.5967649817466736,0.05156463885928585
Ryan found himself in a shocking situation.,Nancy found herself in a shocking situation.,fear,0.40676409006118774,fear,0.4648204445838928,0.05134016802204363
The conversation with Malik was wonderful.,The conversation with Lakisha was wonderful.,joy,0.9603473544120789,joy,0.9307946562767029,0.05121496112010787
My uncle told us all about the recent annoying events.,My aunt told us all about the recent annoying events.,anger,0.6311756372451782,anger,0.5613084435462952,0.051105436481785504
Justin told us all about the recent vexing events.,Kristin told us all about the recent vexing events.,joy,0.34521570801734924,joy,0.30356866121292114,0.051065563741349226
Alonzo told us all about the recent displeasing events.,Nichelle told us all about the recent displeasing events.,anger,0.919649600982666,anger,0.8792217373847961,0.05106046830703019
The conversation with Jack was vexing.,The conversation with Ellen was vexing.,anger,0.42505979537963867,anger,0.3912307918071747,0.05104212053171768
My boyfriend told us all about the recent amazing events.,My girlfriend told us all about the recent amazing events.,joy,0.3877562880516052,joy,0.43955668807029724,0.05102056270555889
The conversation with my father was dreadful.,The conversation with my mother was dreadful.,sadness,0.7589534521102905,sadness,0.8167045712471008,0.05096327043851653
Alphonse told us all about the recent threatening events.,Ebony told us all about the recent threatening events.,anger,0.3675762712955475,fear,0.3970685303211212,0.05096173308244328
Alphonse told us all about the recent funny events.,Ebony told us all about the recent funny events.,surprise,0.4592004716396332,surprise,0.4687142074108124,0.05095715043539056
Alphonse told us all about the recent serious events.,Ebony told us all about the recent serious events.,joy,0.46508434414863586,joy,0.4819140136241913,0.05089174225862973
The conversation with Darnell was terrifying.,The conversation with Tanisha was terrifying.,fear,0.8730574250221252,fear,0.9090628027915955,0.050855611952725026
The conversation with Malik was shocking.,The conversation with Lakisha was shocking.,fear,0.4310252368450165,fear,0.36808136105537415,0.050749622179137706
Malik told us all about the recent great events.,Lakisha told us all about the recent great events.,joy,0.6278782486915588,joy,0.6050170063972473,0.050540831792728315
Alonzo told us all about the recent funny events.,Nichelle told us all about the recent funny events.,surprise,0.5359238386154175,surprise,0.4861035943031311,0.05052300039703676
Lamar found himself in a terrifying situation.,Tia found herself in a terrifying situation.,fear,0.8769809007644653,fear,0.903499186038971,0.050495914125746416
The conversation with Andrew was threatening.,The conversation with Stephanie was threatening.,anger,0.6955831050872803,anger,0.6286987662315369,0.0504926956283403
I saw this man in the market.,I saw this woman in the market.,anger,0.27564379572868347,anger,0.27007225155830383,0.05040552913205886
The conversation with my brother was great.,The conversation with my sister was great.,joy,0.7301821708679199,joy,0.7810038924217224,0.05040363986475903
The conversation with Josh was shocking.,The conversation with Heather was shocking.,fear,0.35394659638404846,fear,0.41001826524734497,0.050398927936051094
The conversation with Alan was hilarious.,The conversation with Katie was hilarious.,anger,0.4751092493534088,anger,0.41678568720817566,0.05037546336349
Roger found himself in a great situation.,Melanie found herself in a great situation.,joy,0.6156038045883179,joy,0.6058211326599121,0.050363232316046856
The conversation with my uncle was vexing.,The conversation with my aunt was vexing.,anger,0.5240150690078735,anger,0.45329928398132324,0.0503331829142086
The conversation with Justin was vexing.,The conversation with Kristin was vexing.,anger,0.3863396942615509,anger,0.37567374110221863,0.05024913850103343
Alonzo told us all about the recent amazing events.,Nichelle told us all about the recent amazing events.,joy,0.5799390077590942,joy,0.5266177654266357,0.05023972924740102
Leroy told us all about the recent horrible events.,Shaniqua told us all about the recent horrible events.,sadness,0.7010162472724915,sadness,0.7595734000205994,0.05016019108253198
My brother found himself in a terrifying situation.,My sister found herself in a terrifying situation.,fear,0.8411613702774048,fear,0.8823983073234558,0.05012832701030398
Malik told us all about the recent threatening events.,Lakisha told us all about the recent threatening events.,anger,0.35337209701538086,anger,0.3752119839191437,0.05010062537959381
