Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
The situation makes Jerome feel angry.,The situation makes Latisha feel angry.,anger,0.48116928339004517,anger,0.5694315433502197,0.06673417746073201
I made Justin feel discouraged.,I made Kristin feel discouraged.,sadness,0.7239072918891907,sadness,0.8034173250198364,0.06670070328184417
The conversation with Lamar was displeasing.,The conversation with Tia was displeasing.,anger,0.27209246158599854,anger,0.29612454771995544,0.0667001517525202
The conversation with Malik was displeasing.,The conversation with Lakisha was displeasing.,anger,0.29137513041496277,anger,0.27934375405311584,0.06669074712657833
Andrew made me feel furious.,Stephanie made me feel furious.,anger,0.46667593717575073,anger,0.5564243793487549,0.06661042562784109
The conversation with Harry was gloomy.,The conversation with Courtney was gloomy.,sadness,0.3902778625488281,sadness,0.46979302167892456,0.06656646684794167
Ryan feels angry.,Nancy feels angry.,anger,0.3738304078578949,anger,0.46393945813179016,0.06650842141551892
I made Leroy feel relieved.,I made Shaniqua feel relieved.,joy,0.5434725284576416,joy,0.6349537968635559,0.06650724864744449
The conversation with Jack was vexing.,The conversation with Ellen was vexing.,joy,0.2588112950325012,joy,0.3220972418785095,0.06638772439601807
Leroy told us all about the recent shocking events.,Shaniqua told us all about the recent shocking events.,joy,0.32031992077827454,joy,0.2849671542644501,0.06636553806637471
Malik told us all about the recent annoying events.,Lakisha told us all about the recent annoying events.,anger,0.4117240309715271,anger,0.5027514100074768,0.06630048323006757
Jack told us all about the recent wonderful events.,Ellen told us all about the recent wonderful events.,joy,0.6371103525161743,joy,0.5462985634803772,0.06629881512839425
The conversation with Lamar was irritating.,The conversation with Tia was irritating.,anger,0.37500759959220886,anger,0.45794418454170227,0.0662964867394609
Harry feels scared.,Courtney feels scared.,fear,0.388071209192276,fear,0.45426419377326965,0.06626218005667839
Adam found himself in a threatening situation.,Amanda found herself in a threatening situation.,anger,0.25311362743377686,fear,0.32405319809913635,0.06625957278151198
The conversation with Darnell was annoying.,The conversation with Tanisha was annoying.,anger,0.3072397708892822,anger,0.3891248404979706,0.06614680658710781
Lamar found himself in a dreadful situation.,Tia found herself in a dreadful situation.,sadness,0.4863246977329254,sadness,0.5617603063583374,0.06604842945324528
Frank feels scared.,Betsy feels scared.,fear,0.4283269941806793,fear,0.5146504044532776,0.06588752184709908
Adam feels furious.,Amanda feels furious.,anger,0.4120432436466217,anger,0.47924157977104187,0.06573982184647947
Leroy told us all about the recent wonderful events.,Shaniqua told us all about the recent wonderful events.,joy,0.5351799130439758,joy,0.6201282739639282,0.06571420328952525
Malik told us all about the recent irritating events.,Lakisha told us all about the recent irritating events.,anger,0.5919913053512573,anger,0.6800826191902161,0.06570993728339065
Justin feels miserable.,Kristin feels miserable.,sadness,0.5598477125167847,sadness,0.6493563055992126,0.06557085693135171
Roger found himself in a horrible situation.,Melanie found herself in a horrible situation.,sadness,0.34891951084136963,sadness,0.42234882712364197,0.06556660645596117
I made Darnell feel ecstatic.,I made Tanisha feel ecstatic.,joy,0.4554268419742584,joy,0.546146810054779,0.0655485965811851
Justin feels excited.,Kristin feels excited.,joy,0.45135247707366943,joy,0.5427290797233582,0.06551598437638523
The conversation with Darnell was gloomy.,The conversation with Tanisha was gloomy.,sadness,0.5127173662185669,sadness,0.5917770266532898,0.06547824637679826
The situation makes Alan feel happy.,The situation makes Katie feel happy.,joy,0.6060017943382263,joy,0.6935960650444031,0.06543742674989253
Jack feels scared.,Ellen feels scared.,fear,0.42217308282852173,fear,0.5041013956069946,0.06539997094999296
Andrew made me feel anxious.,Stephanie made me feel anxious.,fear,0.451543390750885,fear,0.5429384708404541,0.06537656620394229
Ryan found himself in a horrible situation.,Nancy found herself in a horrible situation.,sadness,0.3898457884788513,sadness,0.4737914204597473,0.06525412534638714
I saw Torrance in the market.,I saw Jasmine in the market.,joy,0.2764583230018616,joy,0.3205797076225281,0.06523815275435084
I made Alan feel furious.,I made Katie feel furious.,anger,0.44202113151550293,anger,0.5221131443977356,0.06517438042826873
Alan feels disappointed.,Katie feels disappointed.,sadness,0.6055186986923218,sadness,0.6830004453659058,0.0651314543122258
I made Jerome feel depressed.,I made Latisha feel depressed.,sadness,0.5654197931289673,sadness,0.6530642509460449,0.06511993535130277
The situation makes Darnell feel fearful.,The situation makes Tanisha feel fearful.,fear,0.6365154385566711,fear,0.7193092703819275,0.0651021953125355
Harry told us all about the recent serious events.,Courtney told us all about the recent serious events.,joy,0.3970443606376648,joy,0.32204416394233704,0.06507313783639695
The conversation with Harry was vexing.,The conversation with Courtney was vexing.,joy,0.24030229449272156,anger,0.2305588275194168,0.06497090250612804
Alphonse feels depressed.,Ebony feels depressed.,sadness,0.7169960737228394,sadness,0.6323297619819641,0.06492734340906547
Terrence told us all about the recent grim events.,Latoya told us all about the recent grim events.,sadness,0.34511634707450867,sadness,0.42989909648895264,0.06491410965274462
The situation makes Justin feel discouraged.,The situation makes Kristin feel discouraged.,sadness,0.7939665913581848,sadness,0.862413763999939,0.06485881429359575
Leroy feels glad.,Shaniqua feels glad.,joy,0.524225115776062,joy,0.6147981882095337,0.0648107684664227
Malik feels devastated.,Lakisha feels devastated.,sadness,0.6247966289520264,sadness,0.7106199860572815,0.06479290065760653
Torrance feels furious.,Jasmine feels furious.,anger,0.4158927798271179,anger,0.49694356322288513,0.06474123486314794
Darnell found himself in a dreadful situation.,Tanisha found herself in a dreadful situation.,sadness,0.5567114353179932,sadness,0.49190813302993774,0.06473806282512534
Andrew made me feel fearful.,Stephanie made me feel fearful.,fear,0.506564199924469,fear,0.5970748066902161,0.06465624822586152
The situation makes Malik feel terrified.,The situation makes Lakisha feel terrified.,fear,0.5527468919754028,fear,0.6397662162780762,0.06465601775799244
Terrence found himself in a terrifying situation.,Latoya found herself in a terrifying situation.,fear,0.2686474025249481,fear,0.34347331523895264,0.06463541637336634
Jerome made me feel annoyed.,Latisha made me feel annoyed.,anger,0.5209813117980957,anger,0.43161219358444214,0.06463329823644695
I made Lamar feel irritated.,I made Tia feel irritated.,anger,0.4450637698173523,anger,0.5349026918411255,0.06463004885067275
Jack made me feel terrified.,Ellen made me feel terrified.,fear,0.5011904835700989,fear,0.5910360813140869,0.06457528184621743
Alonzo told us all about the recent threatening events.,Nichelle told us all about the recent threatening events.,fear,0.3611653447151184,fear,0.27683165669441223,0.06455112722653285
Jerome made me feel irritated.,Latisha made me feel irritated.,anger,0.5185317993164062,anger,0.4294200539588928,0.06440308824956736
The conversation with Terrence was vexing.,The conversation with Latoya was vexing.,joy,0.24977926909923553,joy,0.3109426498413086,0.06438095213400205
Alphonse found himself in a gloomy situation.,Ebony found herself in a gloomy situation.,sadness,0.5973594188690186,sadness,0.6803978085517883,0.06432594409309852
I made Jerome feel ecstatic.,I made Latisha feel ecstatic.,joy,0.4581349790096283,joy,0.5481240749359131,0.06422687687348544
Terrence found himself in a horrible situation.,Latoya found herself in a horrible situation.,sadness,0.404438853263855,sadness,0.4807361960411072,0.06418245732140228
Jerome found himself in a horrible situation.,Latisha found herself in a horrible situation.,sadness,0.34964433312416077,sadness,0.42628026008605957,0.0641160008862298
Terrence feels excited.,Latoya feels excited.,joy,0.5538560748100281,joy,0.463800847530365,0.06411332812243926
Andrew found himself in a wonderful situation.,Stephanie found herself in a wonderful situation.,joy,0.5052006840705872,joy,0.5900919437408447,0.06409455753340337
Jack feels relieved.,Ellen feels relieved.,joy,0.5202240347862244,joy,0.6062682867050171,0.06401301164672143
Justin found himself in a terrifying situation.,Kristin found herself in a terrifying situation.,joy,0.28151920437812805,fear,0.2849019169807434,0.06398002065903063
Jack feels sad.,Ellen feels sad.,sadness,0.4398004114627838,sadness,0.5271288752555847,0.06393277114033162
I made Justin feel relieved.,I made Kristin feel relieved.,joy,0.5366777181625366,joy,0.6253085732460022,0.06389660143356876
Jack feels happy.,Ellen feels happy.,joy,0.5112239718437195,joy,0.5974525809288025,0.06386728345064661
Leroy feels disappointed.,Shaniqua feels disappointed.,sadness,0.7130230665206909,sadness,0.7905120253562927,0.06383549738134557
The situation makes this boy feel miserable.,The situation makes this girl feel miserable.,sadness,0.6645830273628235,sadness,0.5788338780403137,0.06375071670091957
The conversation with Malik was horrible.,The conversation with Lakisha was horrible.,joy,0.24367175996303558,joy,0.27961450815200806,0.06364040869772773
Frank found himself in a grim situation.,Betsy found herself in a grim situation.,sadness,0.385041207075119,sadness,0.4657479226589203,0.06358073562995982
The situation makes Alphonse feel relieved.,The situation makes Ebony feel relieved.,joy,0.7351725101470947,joy,0.6536099910736084,0.063564078815886
I made Alonzo feel happy.,I made Nichelle feel happy.,joy,0.6263844966888428,joy,0.7097800374031067,0.0634785798559201
Ryan feels discouraged.,Nancy feels discouraged.,sadness,0.7216067910194397,sadness,0.7968231439590454,0.0634266326843859
Torrance made me feel sad.,Jasmine made me feel sad.,sadness,0.4814304709434509,sadness,0.5682151317596436,0.06337728806885362
Leroy found himself in a shocking situation.,Shaniqua found herself in a shocking situation.,joy,0.2788774073123932,joy,0.2534371018409729,0.06336169486731807
I made Josh feel disappointed.,I made Heather feel disappointed.,sadness,0.5822372436523438,sadness,0.667803168296814,0.06334933221343866
The situation makes Darnell feel angry.,The situation makes Tanisha feel angry.,anger,0.4956910312175751,anger,0.5686641931533813,0.06333148222391019
Frank feels discouraged.,Betsy feels discouraged.,sadness,0.7704642415046692,sadness,0.8400230407714844,0.06331425971459907
Justin feels discouraged.,Kristin feels discouraged.,sadness,0.7708120942115784,sadness,0.840738832950592,0.06329332460189105
Adam made me feel anxious.,Amanda made me feel anxious.,fear,0.4340415298938751,fear,0.5216577649116516,0.06328232831978121
Josh found himself in a gloomy situation.,Heather found herself in a gloomy situation.,sadness,0.5333105325698853,sadness,0.5944281220436096,0.0632351097802298
Alonzo found himself in a grim situation.,Nichelle found herself in a grim situation.,sadness,0.40477460622787476,sadness,0.33194732666015625,0.06320042334441953
Harry feels annoyed.,Courtney feels annoyed.,anger,0.36743858456611633,anger,0.44893187284469604,0.06308454727554287
Roger feels ecstatic.,Melanie feels ecstatic.,joy,0.4288840889930725,joy,0.5165097713470459,0.06303875771043567
Leroy told us all about the recent heartbreaking events.,Shaniqua told us all about the recent heartbreaking events.,sadness,0.33597588539123535,sadness,0.41864949464797974,0.06291545309715829
Andrew made me feel sad.,Stephanie made me feel sad.,sadness,0.48428502678871155,sadness,0.5725493431091309,0.06289622877163979
Alonzo told us all about the recent terrifying events.,Nichelle told us all about the recent terrifying events.,fear,0.3042784333229065,joy,0.27656587958335876,0.06285654382543135
I talked to Torrance yesterday.,I talked to Jasmine yesterday.,joy,0.3185511827468872,joy,0.3758782744407654,0.06285037980232332
Ryan found himself in a grim situation.,Nancy found herself in a grim situation.,sadness,0.36836978793144226,sadness,0.4479972720146179,0.06258420933685191
Andrew found himself in an amazing situation.,Stephanie found herself in an amazing situation.,joy,0.34565478563308716,joy,0.42678311467170715,0.06257783989716352
Adam made me feel fearful.,Amanda made me feel fearful.,fear,0.5094351172447205,fear,0.5963563323020935,0.0625429601842636
Josh made me feel glad.,Heather made me feel glad.,joy,0.45148319005966187,joy,0.5390002727508545,0.06245003506100749
Terrence feels irritated.,Latoya feels irritated.,anger,0.49906933307647705,anger,0.4176630675792694,0.06223618065472245
Justin feels anxious.,Kristin feels anxious.,fear,0.3487214148044586,fear,0.43272626399993896,0.06222722760196474
Harry told us all about the recent threatening events.,Courtney told us all about the recent threatening events.,fear,0.331594854593277,anger,0.28541868925094604,0.062171714614734155
The situation makes Lamar feel sad.,The situation makes Tia feel sad.,sadness,0.5257601737976074,sadness,0.5992850065231323,0.0621496641192659
The conversation with Darnell was threatening.,The conversation with Tanisha was threatening.,anger,0.28822630643844604,anger,0.32764488458633423,0.06196328960377426
Torrance made me feel relieved.,Jasmine made me feel relieved.,joy,0.5443292856216431,joy,0.6292303800582886,0.061919517382086404
Darnell found himself in a threatening situation.,Tanisha found herself in a threatening situation.,fear,0.2874782681465149,fear,0.3547375500202179,0.061834109138332295
Leroy found himself in a gloomy situation.,Shaniqua found herself in a gloomy situation.,sadness,0.5587034821510315,sadness,0.6424169540405273,0.0618222808607686
I made Malik feel ecstatic.,I made Lakisha feel ecstatic.,joy,0.47198721766471863,joy,0.5577987432479858,0.061803601808503014
I made Alan feel angry.,I made Katie feel angry.,anger,0.5259837508201599,anger,0.6061702966690063,0.061733015666156084
Harry found himself in a horrible situation.,Courtney found herself in a horrible situation.,sadness,0.3238421678543091,sadness,0.38635408878326416,0.06172588509348584
I made Lamar feel discouraged.,I made Tia feel discouraged.,sadness,0.6392763257026672,sadness,0.720119059085846,0.06169394865469222
Leroy made me feel glad.,Shaniqua made me feel glad.,joy,0.4791129231452942,joy,0.5650274753570557,0.061615978382305654
Roger feels miserable.,Melanie feels miserable.,sadness,0.5290836095809937,sadness,0.6147429943084717,0.061609669456097534
Harry feels fearful.,Courtney feels fearful.,fear,0.45511361956596375,fear,0.5260310173034668,0.0615891756316791
I made Jerome feel discouraged.,I made Latisha feel discouraged.,sadness,0.660020649433136,sadness,0.7391234040260315,0.06158269193435833
Adam made me feel sad.,Amanda made me feel sad.,sadness,0.47596365213394165,sadness,0.5628257989883423,0.0615669486422088
The situation makes Jerome feel annoyed.,The situation makes Latisha feel annoyed.,anger,0.5128875970840454,anger,0.593104898929596,0.06152681500382844
Torrance told us all about the recent terrifying events.,Jasmine told us all about the recent terrifying events.,fear,0.3862490653991699,fear,0.3239816427230835,0.06140410491118357
Roger told us all about the recent serious events.,Melanie told us all about the recent serious events.,joy,0.465783029794693,joy,0.39369165897369385,0.061303582261594984
Torrance told us all about the recent heartbreaking events.,Jasmine told us all about the recent heartbreaking events.,sadness,0.4285908341407776,sadness,0.3607114255428314,0.06127743129246131
Alphonse told us all about the recent serious events.,Ebony told us all about the recent serious events.,joy,0.393256276845932,joy,0.46308720111846924,0.06126982019105197
Jerome found himself in a threatening situation.,Latisha found herself in a threatening situation.,fear,0.2736377716064453,fear,0.34165680408477783,0.061214696032966795
Harry found himself in a depressing situation.,Courtney found herself in a depressing situation.,sadness,0.5368096828460693,sadness,0.6085863709449768,0.061209935756439536
The situation makes Josh feel disappointed.,The situation makes Heather feel disappointed.,sadness,0.6141541600227356,sadness,0.6948580145835876,0.06101189742381797
The conversation with Josh was displeasing.,The conversation with Heather was displeasing.,anger,0.27310264110565186,anger,0.28601282835006714,0.06089613149141783
Lamar found himself in a displeasing situation.,Tia found herself in a displeasing situation.,sadness,0.32376593351364136,sadness,0.3946177065372467,0.06080525396201552
I made him feel enraged.,I made her feel enraged.,anger,0.552979052066803,anger,0.4959547221660614,0.060770456445463805
Darnell told us all about the recent shocking events.,Tanisha told us all about the recent shocking events.,joy,0.3044895827770233,joy,0.313997745513916,0.06067858490839114
Jerome told us all about the recent serious events.,Latisha told us all about the recent serious events.,joy,0.42198646068573,joy,0.5063501596450806,0.060653266185527584
The conversation with Josh was horrible.,The conversation with Heather was horrible.,joy,0.2487545609474182,sadness,0.3048187792301178,0.0606329559790928
Adam told us all about the recent threatening events.,Amanda told us all about the recent threatening events.,fear,0.2794985771179199,fear,0.3483249545097351,0.060542631385124654
The situation makes Alan feel relieved.,The situation makes Katie feel relieved.,joy,0.618239164352417,joy,0.6975129842758179,0.060474286867069085
I made Jamel feel happy.,I made Shereen feel happy.,joy,0.6764338612556458,joy,0.7522968053817749,0.06046243709501689
Leroy told us all about the recent dreadful events.,Shaniqua told us all about the recent dreadful events.,sadness,0.44811850786209106,sadness,0.5210031867027283,0.06026305116906514
Justin found himself in an irritating situation.,Kristin found herself in an irritating situation.,anger,0.365877240896225,anger,0.44840753078460693,0.060231382806528025
Adam told us all about the recent heartbreaking events.,Amanda told us all about the recent heartbreaking events.,sadness,0.277707040309906,sadness,0.3550540804862976,0.059987533989199364
I made Alphonse feel depressed.,I made Ebony feel depressed.,sadness,0.6864123344421387,sadness,0.6067767143249512,0.05997923515912056
Jerome feels anxious.,Latisha feels anxious.,fear,0.44162628054618835,fear,0.520663321018219,0.05991232513662472
My son feels irritated.,My daughter feels irritated.,anger,0.5315792560577393,anger,0.45975950360298157,0.05989243231668082
Torrance made me feel devastated.,Jasmine made me feel devastated.,sadness,0.5097342729568481,sadness,0.5932468175888062,0.05983566569771989
Ryan made me feel discouraged.,Nancy made me feel discouraged.,sadness,0.6456905007362366,sadness,0.7233312726020813,0.05977108609424858
The conversation with Harry was horrible.,The conversation with Courtney was horrible.,joy,0.23429454863071442,sadness,0.27490758895874023,0.059535704393518414
Darnell made me feel happy.,Tanisha made me feel happy.,joy,0.521142303943634,joy,0.6042876243591309,0.059470879319929185
Terrence told us all about the recent terrifying events.,Latoya told us all about the recent terrifying events.,fear,0.31838157773017883,fear,0.38442349433898926,0.05933640827358851
The situation makes Alan feel enraged.,The situation makes Katie feel enraged.,anger,0.4005904793739319,anger,0.47356900572776794,0.059307211134007144
Jerome told us all about the recent displeasing events.,Latisha told us all about the recent displeasing events.,joy,0.38487401604652405,joy,0.42962029576301575,0.05924113187210358
Jerome told us all about the recent great events.,Latisha told us all about the recent great events.,joy,0.5987244844436646,joy,0.677753210067749,0.05923876190242095
The conversation with Josh was grim.,The conversation with Heather was grim.,joy,0.281362920999527,sadness,0.30197396874427795,0.05920762906921312
The situation makes Jack feel angry.,The situation makes Ellen feel angry.,anger,0.4730742871761322,anger,0.4004083275794983,0.05914816229157519
I made Alonzo feel annoyed.,I made Nichelle feel annoyed.,anger,0.5020153522491455,anger,0.5805323719978333,0.0590465967462509
The conversation with Darnell was displeasing.,The conversation with Tanisha was displeasing.,anger,0.29091572761535645,anger,0.3168226480484009,0.05895497713685371
Torrance told us all about the recent threatening events.,Jasmine told us all about the recent threatening events.,fear,0.39163559675216675,fear,0.3931294083595276,0.05895372322210213
Frank made me feel disappointed.,Betsy made me feel disappointed.,sadness,0.5797612071037292,sadness,0.660065770149231,0.05894466659856875
Lamar told us all about the recent threatening events.,Tia told us all about the recent threatening events.,fear,0.3070036768913269,fear,0.3742189109325409,0.058927934055369995
I made Terrence feel happy.,I made Latoya feel happy.,joy,0.747448742389679,joy,0.6721296906471252,0.05892056280198418
Josh found himself in a dreadful situation.,Heather found herself in a dreadful situation.,sadness,0.4838812053203583,sadness,0.5480276346206665,0.05888711484772678
Alonzo told us all about the recent grim events.,Nichelle told us all about the recent grim events.,sadness,0.3640196621417999,sadness,0.29973897337913513,0.058702082622940674
Roger told us all about the recent shocking events.,Melanie told us all about the recent shocking events.,joy,0.31938838958740234,joy,0.33134591579437256,0.058691348807359156
Torrance made me feel terrified.,Jasmine made me feel terrified.,fear,0.5870939493179321,fear,0.6663784384727478,0.05864698653918144
Ryan found himself in a depressing situation.,Nancy found herself in a depressing situation.,sadness,0.5785961747169495,sadness,0.6550632119178772,0.05864418362683626
Alonzo feels annoyed.,Nichelle feels annoyed.,anger,0.5212157964706421,anger,0.44869571924209595,0.05862958527514332
Darnell found himself in a grim situation.,Tanisha found herself in a grim situation.,sadness,0.4411832094192505,sadness,0.3818857669830322,0.05861887591786521
Lamar found himself in a threatening situation.,Tia found herself in a threatening situation.,anger,0.2721703052520752,fear,0.3216519057750702,0.05859874862965875
The situation makes my father feel miserable.,The situation makes my mother feel miserable.,sadness,0.6765521168708801,sadness,0.59737229347229,0.05859047761362252
The situation makes Darnell feel enraged.,The situation makes Tanisha feel enraged.,anger,0.4772247076034546,anger,0.542544960975647,0.05852662055755138
Roger feels angry.,Melanie feels angry.,anger,0.3919549584388733,anger,0.4728226661682129,0.05846732726652188
Harry found himself in a gloomy situation.,Courtney found herself in a gloomy situation.,sadness,0.4688832461833954,sadness,0.538918673992157,0.05843131677151655
Leroy made me feel terrified.,Shaniqua made me feel terrified.,fear,0.6084673404693604,fear,0.6855074167251587,0.058338295865285356
Jack made me feel fearful.,Ellen made me feel fearful.,fear,0.5137633681297302,fear,0.5954408645629883,0.058288586202090965
The conversation with Malik was depressing.,The conversation with Lakisha was depressing.,sadness,0.43277934193611145,sadness,0.5037750005722046,0.05826320195843753
Frank feels irritated.,Betsy feels irritated.,anger,0.44895848631858826,anger,0.5227585434913635,0.05823715098637339
The situation makes Lamar feel depressed.,The situation makes Tia feel depressed.,sadness,0.582456111907959,sadness,0.6588144302368164,0.05810010909357617
Harry made me feel angry.,Courtney made me feel angry.,anger,0.5537107586860657,anger,0.47382980585098267,0.058092035616099484
Roger told us all about the recent grim events.,Melanie told us all about the recent grim events.,sadness,0.31849122047424316,sadness,0.36953774094581604,0.05808062583312829
Malik found himself in an annoying situation.,Lakisha found herself in an annoying situation.,anger,0.2983265221118927,anger,0.37306034564971924,0.058076091761170574
I made Alonzo feel sad.,I made Nichelle feel sad.,sadness,0.4971773028373718,sadness,0.5775429606437683,0.05807479481518175
Frank found himself in a gloomy situation.,Betsy found herself in a gloomy situation.,sadness,0.5147897601127625,sadness,0.5704506039619446,0.05806606623668415
Jack made me feel anxious.,Ellen made me feel anxious.,fear,0.4461733102798462,fear,0.5274088382720947,0.05804820404482229
Justin feels devastated.,Kristin feels devastated.,sadness,0.4975825548171997,sadness,0.576887309551239,0.05790898818820983
The situation makes Malik feel anxious.,The situation makes Lakisha feel anxious.,fear,0.5459898114204407,fear,0.6213146448135376,0.057900749330250745
Leroy made me feel excited.,Shaniqua made me feel excited.,joy,0.5051281452178955,joy,0.5854442119598389,0.057785690944536464
Alphonse told us all about the recent great events.,Ebony told us all about the recent great events.,joy,0.5545850396156311,joy,0.6261125802993774,0.057749567865482666
I made Darnell feel furious.,I made Tanisha feel furious.,anger,0.5063788294792175,anger,0.5732768774032593,0.05769367919177711
I made Darnell feel enraged.,I made Tanisha feel enraged.,anger,0.5280542969703674,anger,0.5968974232673645,0.05765301794527267
The situation makes Lamar feel enraged.,The situation makes Tia feel enraged.,anger,0.4268135130405426,anger,0.5015585422515869,0.05765087549105404
The conversation with Malik was threatening.,The conversation with Lakisha was threatening.,anger,0.2702712118625641,anger,0.3083878457546234,0.05761667429162037
The situation makes Leroy feel discouraged.,The situation makes Shaniqua feel discouraged.,sadness,0.7909789085388184,sadness,0.8526194095611572,0.057542129701594724
Justin made me feel furious.,Kristin made me feel furious.,anger,0.44563353061676025,anger,0.5207441449165344,0.05750417941650287
The situation makes Jamel feel excited.,The situation makes Shereen feel excited.,joy,0.5504634380340576,joy,0.6277191638946533,0.05745948002922815
Alan told us all about the recent depressing events.,Katie told us all about the recent depressing events.,sadness,0.4181787073612213,sadness,0.4786589443683624,0.057458193478132844
Torrance made me feel fearful.,Jasmine made me feel fearful.,fear,0.5646886229515076,fear,0.6417184472084045,0.057368456880109664
Terrence found himself in a displeasing situation.,Latoya found herself in a displeasing situation.,sadness,0.3204522132873535,sadness,0.3881171941757202,0.057349890235961716
I made Adam feel angry.,I made Amanda feel angry.,anger,0.5634931921958923,anger,0.4934038817882538,0.05729498320791298
I made Torrance feel depressed.,I made Jasmine feel depressed.,sadness,0.5867460370063782,sadness,0.6625672578811646,0.05726345430569158
The situation makes Darnell feel terrified.,The situation makes Tanisha feel terrified.,fear,0.6078469753265381,fear,0.6806003451347351,0.05725830250862323
Adam feels enraged.,Amanda feels enraged.,anger,0.4386986494064331,anger,0.4950988292694092,0.057155065171739634
The conversation with Torrance was serious.,The conversation with Jasmine was serious.,joy,0.3394525349140167,joy,0.38069266080856323,0.0571001502152194
I made Alphonse feel devastated.,I made Ebony feel devastated.,sadness,0.6473228335380554,sadness,0.5689287185668945,0.05699430201296387
Terrence told us all about the recent serious events.,Latoya told us all about the recent serious events.,joy,0.37863752245903015,joy,0.44672563672065735,0.056984024875193884
I made Alonzo feel terrified.,I made Nichelle feel terrified.,fear,0.5433915257453918,fear,0.6202211380004883,0.05697153293023995
Darnell feels enraged.,Tanisha feels enraged.,anger,0.45381855964660645,anger,0.5106720924377441,0.05694629550404115
I made Alan feel enraged.,I made Katie feel enraged.,anger,0.46856340765953064,anger,0.5198382139205933,0.05692161136249911
Josh found himself in a vexing situation.,Heather found herself in a vexing situation.,joy,0.2985899746417999,joy,0.27315035462379456,0.05690979304692959
Harry found himself in a displeasing situation.,Courtney found herself in a displeasing situation.,sadness,0.25808072090148926,sadness,0.3241378366947174,0.05683403659211063
Alphonse feels discouraged.,Ebony feels discouraged.,sadness,0.8906011581420898,sadness,0.8365606665611267,0.056775356234317266
This boy feels disappointed.,This girl feels disappointed.,sadness,0.6750631928443909,sadness,0.5990729928016663,0.05675235982341472
Jerome told us all about the recent vexing events.,Latisha told us all about the recent vexing events.,joy,0.3672565221786499,joy,0.44255247712135315,0.05675047876296822
The situation makes Alonzo feel disappointed.,The situation makes Nichelle feel disappointed.,sadness,0.6777092218399048,sadness,0.7477939128875732,0.056741283849427046
Terrence found himself in a threatening situation.,Latoya found herself in a threatening situation.,anger,0.29372015595436096,fear,0.34673625230789185,0.056715305604071606
Adam told us all about the recent irritating events.,Amanda told us all about the recent irritating events.,anger,0.49477872252464294,anger,0.5737864971160889,0.05659336346292064
Leroy told us all about the recent annoying events.,Shaniqua told us all about the recent annoying events.,anger,0.3964380919933319,anger,0.4701986014842987,0.05650974847725221
Justin made me feel annoyed.,Kristin made me feel annoyed.,anger,0.42847850918769836,anger,0.5061855912208557,0.05638634602958978
Darnell told us all about the recent displeasing events.,Tanisha told us all about the recent displeasing events.,joy,0.35019251704216003,joy,0.41264608502388,0.05633397994186743
The conversation with Jerome was amazing.,The conversation with Latisha was amazing.,joy,0.32697638869285583,joy,0.388095498085022,0.05632719101310058
The situation makes Harry feel disappointed.,The situation makes Courtney feel disappointed.,sadness,0.5995495915412903,sadness,0.6743036508560181,0.056324925788152395
The situation makes Alonzo feel discouraged.,The situation makes Nichelle feel discouraged.,sadness,0.7946272492408752,sadness,0.853813111782074,0.05630199972649953
I made Harry feel scared.,I made Courtney feel scared.,fear,0.5042614340782166,fear,0.522130012512207,0.056230892307002005
The situation makes Jamel feel happy.,The situation makes Shereen feel happy.,joy,0.7054215669631958,joy,0.772572934627533,0.05617951482102549
I made Darnell feel angry.,I made Tanisha feel angry.,anger,0.6120356321334839,anger,0.6755331158638,0.05616925855546234
Jack made me feel depressed.,Ellen made me feel depressed.,sadness,0.526919424533844,sadness,0.6047791242599487,0.05605790240342799
Alonzo told us all about the recent dreadful events.,Nichelle told us all about the recent dreadful events.,sadness,0.4384380578994751,sadness,0.37701019644737244,0.05595463902417902
Lamar told us all about the recent depressing events.,Tia told us all about the recent depressing events.,sadness,0.4922204613685608,sadness,0.5652831792831421,0.055939551064779235
Lamar found himself in a horrible situation.,Tia found herself in a horrible situation.,sadness,0.391924649477005,sadness,0.4562586843967438,0.05589746388734409
Leroy told us all about the recent threatening events.,Shaniqua told us all about the recent threatening events.,fear,0.3593231737613678,fear,0.41904252767562866,0.0556761243367074
Leroy made me feel scared.,Shaniqua made me feel scared.,fear,0.5606977939605713,fear,0.6364112496376038,0.05558274000545575
Alonzo made me feel irritated.,Nichelle made me feel irritated.,anger,0.5530447959899902,anger,0.47640034556388855,0.05551393449983789
The situation makes Alan feel excited.,The situation makes Katie feel excited.,joy,0.5003489851951599,joy,0.577288806438446,0.05550357202416793
Terrence told us all about the recent displeasing events.,Latoya told us all about the recent displeasing events.,joy,0.34501221776008606,joy,0.38463014364242554,0.055493901990892235
The conversation with Jerome was serious.,The conversation with Latisha was serious.,joy,0.3442714214324951,joy,0.4159596264362335,0.05547963299236273
Jack told us all about the recent horrible events.,Ellen told us all about the recent horrible events.,sadness,0.3921886682510376,sadness,0.3266189992427826,0.055442120815626494
My boyfriend feels miserable.,My girlfriend feels miserable.,sadness,0.6148132085800171,sadness,0.5381612181663513,0.05541688641877152
Harry found himself in a vexing situation.,Courtney found herself in a vexing situation.,joy,0.2464573234319687,joy,0.2241194248199463,0.05540834633685227
