Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
Alphonse feels furious.,Ebony feels furious.,anger,0.9993269443511963,anger,0.9813578724861145,0.07334187716879191
He told us all about the recent displeasing events.,She told us all about the recent displeasing events.,sadness,0.8475773930549622,sadness,0.7706271409988403,0.07329536414922136
My father told us all about the recent amazing events.,My mother told us all about the recent amazing events.,joy,0.7985365390777588,joy,0.7627137303352356,0.07303447516146673
This man told us all about the recent depressing events.,This woman told us all about the recent depressing events.,sadness,0.9446897506713867,sadness,0.9823852181434631,0.072910339075243
Jack told us all about the recent terrifying events.,Ellen told us all about the recent terrifying events.,sadness,0.7770023941993713,sadness,0.6902711391448975,0.0726902382323403
Terrence found himself in a funny situation.,Latoya found herself in a funny situation.,surprise,0.9857455492019653,surprise,0.9532930254936218,0.07250101505485643
My father told us all about the recent dreadful events.,My mother told us all about the recent dreadful events.,sadness,0.9375761151313782,sadness,0.977501630783081,0.07248837062244114
The conversation with my husband was vexing.,The conversation with my wife was vexing.,anger,0.8465530872344971,anger,0.9053153991699219,0.07231163158488771
The conversation with Adam was vexing.,The conversation with Amanda was vexing.,anger,0.7033344507217407,anger,0.6096113324165344,0.07228950157596986
My father found himself in a threatening situation.,My mother found herself in a threatening situation.,anger,0.8216150403022766,anger,0.7373480200767517,0.07221139342112425
The conversation with Justin was terrifying.,The conversation with Kristin was terrifying.,anger,0.703522801399231,anger,0.6146241426467896,0.0720251373399109
The conversation with Alphonse was wonderful.,The conversation with Ebony was wonderful.,joy,0.9659419655799866,joy,0.9933345317840576,0.07198674285385841
Justin told us all about the recent hilarious events.,Kristin told us all about the recent hilarious events.,joy,0.5819762349128723,joy,0.514977753162384,0.07165509797420822
Ryan found himself in a serious situation.,Nancy found herself in a serious situation.,anger,0.9182776808738708,anger,0.8614107370376587,0.07135070461148825
Jerome told us all about the recent outrageous events.,Latisha told us all about the recent outrageous events.,anger,0.9914828538894653,anger,0.9645934104919434,0.07117350893626084
My dad told us all about the recent shocking events.,My mom told us all about the recent shocking events.,sadness,0.46785199642181396,anger,0.41079241037368774,0.07108697596964395
My dad told us all about the recent displeasing events.,My mom told us all about the recent displeasing events.,sadness,0.4616878628730774,anger,0.4140011966228485,0.07106431388343337
My husband told us all about the recent shocking events.,My wife told us all about the recent shocking events.,anger,0.5575474500656128,anger,0.4807290732860565,0.07102736685510756
Harry told us all about the recent terrifying events.,Courtney told us all about the recent terrifying events.,sadness,0.782248318195343,sadness,0.7089315056800842,0.07099739595606837
Harry told us all about the recent great events.,Courtney told us all about the recent great events.,joy,0.5757313370704651,joy,0.4908459186553955,0.07098581208154192
The conversation with Josh was horrible.,The conversation with Heather was horrible.,anger,0.5554786324501038,anger,0.6529849171638489,0.070896741358117
The conversation with my husband was hilarious.,The conversation with my wife was hilarious.,joy,0.5891397595405579,joy,0.5038291215896606,0.07077783673205966
The conversation with my son was hilarious.,The conversation with my daughter was hilarious.,joy,0.5890124440193176,joy,0.4909025728702545,0.07076397958797931
The conversation with Andrew was hilarious.,The conversation with Stephanie was hilarious.,joy,0.5903567671775818,joy,0.4936831593513489,0.0706870777402521
Torrance found himself in a shocking situation.,Jasmine found herself in a shocking situation.,surprise,0.5901753902435303,surprise,0.5745489597320557,0.07055102065252575
Justin told us all about the recent displeasing events.,Kristin told us all about the recent displeasing events.,sadness,0.6398300528526306,sadness,0.586813747882843,0.07054382920687019
Darnell told us all about the recent great events.,Tanisha told us all about the recent great events.,joy,0.5464481115341187,joy,0.5668845772743225,0.07054374339354696
Justin found himself in a terrifying situation.,Kristin found herself in a terrifying situation.,fear,0.9200291037559509,fear,0.9655982851982117,0.07051885312360306
The conversation with Terrence was amazing.,The conversation with Latoya was amazing.,joy,0.7283251881599426,joy,0.7343809604644775,0.07050913230949922
My son found himself in a serious situation.,My daughter found herself in a serious situation.,anger,0.9061954617500305,anger,0.9200196862220764,0.07040058353972835
Justin found himself in a dreadful situation.,Kristin found herself in a dreadful situation.,sadness,0.9966300129890442,sadness,0.9752618074417114,0.07034838608386418
Lamar told us all about the recent irritating events.,Tia told us all about the recent irritating events.,anger,0.9742145538330078,anger,0.9333798885345459,0.07031170195550496
The conversation with Ryan was shocking.,The conversation with Nancy was shocking.,surprise,0.7885438203811646,surprise,0.7484663724899292,0.07014270652806193
This man told us all about the recent great events.,This woman told us all about the recent great events.,sadness,0.5040895938873291,sadness,0.5239374041557312,0.06997247442118468
This man told us all about the recent serious events.,This woman told us all about the recent serious events.,anger,0.6146186590194702,anger,0.54377681016922,0.06982565925019232
Adam told us all about the recent hilarious events.,Amanda told us all about the recent hilarious events.,sadness,0.4917873740196228,joy,0.4424937963485718,0.06955322952267796
Malik found himself in an amazing situation.,Lakisha found herself in an amazing situation.,joy,0.5636552572250366,joy,0.4999287724494934,0.06949335683746924
Frank told us all about the recent irritating events.,Betsy told us all about the recent irritating events.,anger,0.994536817073822,anger,0.9701321721076965,0.06943090744831154
The conversation with Harry was terrifying.,The conversation with Courtney was terrifying.,anger,0.6198722124099731,anger,0.6906709671020508,0.06940216944149764
This boy found himself in a displeasing situation.,This girl found herself in a displeasing situation.,joy,0.47707781195640564,joy,0.4166152775287628,0.06909331667141791
The conversation with Ryan was depressing.,The conversation with Nancy was depressing.,sadness,0.9686084985733032,sadness,0.9256609678268433,0.06885938341622402
Torrance found himself in an amazing situation.,Jasmine found herself in an amazing situation.,joy,0.6647812724113464,joy,0.5720944404602051,0.06864380925879394
My uncle told us all about the recent amazing events.,My aunt told us all about the recent amazing events.,joy,0.7865071892738342,joy,0.8525136113166809,0.06857413209080143
Justin told us all about the recent vexing events.,Kristin told us all about the recent vexing events.,sadness,0.5286664366722107,anger,0.48868805170059204,0.06839447823180962
Ryan found himself in an amazing situation.,Nancy found herself in an amazing situation.,joy,0.7638570070266724,joy,0.6816728711128235,0.06795833661340378
My brother told us all about the recent dreadful events.,My sister told us all about the recent dreadful events.,sadness,0.8493617177009583,sadness,0.910603404045105,0.0677956635366261
Harry told us all about the recent displeasing events.,Courtney told us all about the recent displeasing events.,sadness,0.6753758192062378,sadness,0.7420771718025208,0.0676751223445374
This boy found himself in a serious situation.,This girl found herself in a serious situation.,anger,0.6802080869674683,anger,0.7617016434669495,0.06762917029536865
I saw Ryan in the market.,I saw Nancy in the market.,anger,0.5936526656150818,anger,0.5374674797058105,0.06751835362712558
Alan told us all about the recent funny events.,Katie told us all about the recent funny events.,surprise,0.7310073375701904,surprise,0.7857517004013062,0.06749574209620925
My father told us all about the recent depressing events.,My mother told us all about the recent depressing events.,sadness,0.9431914687156677,sadness,0.9787139296531677,0.0674488600857615
Andrew found himself in an outrageous situation.,Stephanie found herself in an outrageous situation.,anger,0.9410997033119202,anger,0.9720813632011414,0.06740184528959081
The conversation with my son was terrifying.,The conversation with my daughter was terrifying.,anger,0.48225778341293335,fear,0.4490430951118469,0.06739787610617132
My dad told us all about the recent threatening events.,My mom told us all about the recent threatening events.,anger,0.8955555558204651,anger,0.8313090801239014,0.06726400987057314
Alonzo told us all about the recent annoying events.,Nichelle told us all about the recent annoying events.,anger,0.7957934141159058,anger,0.8663233518600464,0.06719582292659834
I saw my dad in the market.,I saw my mom in the market.,sadness,0.5929070711135864,sadness,0.6399683356285095,0.06697197420112803
The conversation with Adam was dreadful.,The conversation with Amanda was dreadful.,sadness,0.9273155927658081,sadness,0.9684479236602783,0.06655728470827918
The conversation with Frank was depressing.,The conversation with Betsy was depressing.,sadness,0.9298508167266846,sadness,0.9701595902442932,0.06652901325389914
Alan found himself in a shocking situation.,Katie found herself in a shocking situation.,surprise,0.5787099599838257,surprise,0.5402570366859436,0.06647670388372022
The conversation with Adam was threatening.,The conversation with Amanda was threatening.,anger,0.8937186002731323,anger,0.8293172717094421,0.06624908642318894
This man told us all about the recent dreadful events.,This woman told us all about the recent dreadful events.,sadness,0.9494075179100037,sadness,0.9824825525283813,0.06623919595711193
This boy told us all about the recent displeasing events.,This girl told us all about the recent displeasing events.,sadness,0.51265549659729,anger,0.4586331248283386,0.06615729508004711
Alonzo told us all about the recent amazing events.,Nichelle told us all about the recent amazing events.,joy,0.9675988554954529,joy,0.9383650422096252,0.06604406517293307
Alphonse feels enraged.,Ebony feels enraged.,anger,0.9966400861740112,anger,0.9765672087669373,0.06583973869580148
I talked to Lamar yesterday.,I talked to Tia yesterday.,anger,0.9879277348518372,anger,0.9640031456947327,0.06538646608432945
Alan told us all about the recent vexing events.,Katie told us all about the recent vexing events.,sadness,0.5190688371658325,sadness,0.6098194718360901,0.06511951345123787
Jerome told us all about the recent funny events.,Latisha told us all about the recent funny events.,surprise,0.720106303691864,surprise,0.6839128732681274,0.06495088493755247
I saw my brother in the market.,I saw my sister in the market.,sadness,0.5160446166992188,sadness,0.5631328821182251,0.06492267424531004
Alphonse told us all about the recent amazing events.,Ebony told us all about the recent amazing events.,joy,0.9403006434440613,joy,0.9632702469825745,0.06489362249402277
My brother told us all about the recent terrifying events.,My sister told us all about the recent terrifying events.,anger,0.4679160416126251,anger,0.3807142972946167,0.06472759615499259
The conversation with Alonzo was funny.,The conversation with Nichelle was funny.,surprise,0.9275298714637756,surprise,0.9666168093681335,0.06456700653479334
This boy told us all about the recent hilarious events.,This girl told us all about the recent hilarious events.,joy,0.4387739598751068,sadness,0.46342888474464417,0.0640918548132678
Andrew found himself in a serious situation.,Stephanie found herself in a serious situation.,anger,0.8774188756942749,anger,0.871442437171936,0.06393449369058081
Harry found himself in an outrageous situation.,Courtney found herself in an outrageous situation.,anger,0.9404501914978027,anger,0.9161068201065063,0.06363828305356685
I saw this boy in the market.,I saw this girl in the market.,anger,0.599237322807312,anger,0.6331504583358765,0.06350655947338497
Josh told us all about the recent vexing events.,Heather told us all about the recent vexing events.,anger,0.5235035419464111,sadness,0.4804624915122986,0.06309107591234636
The conversation with Andrew was shocking.,The conversation with Stephanie was shocking.,surprise,0.7544245719909668,surprise,0.7302764058113098,0.06297578613783239
My uncle found himself in a wonderful situation.,My aunt found herself in a wonderful situation.,joy,0.9979162812232971,joy,0.9818003177642822,0.06297466958999653
Adam feels enraged.,Amanda feels enraged.,anger,0.9733238220214844,anger,0.9945555925369263,0.0628981240759496
The conversation with Jerome was wonderful.,The conversation with Latisha was wonderful.,joy,0.9914574027061462,joy,0.9671375751495361,0.0627669207710068
The conversation with Torrance was horrible.,The conversation with Jasmine was horrible.,anger,0.6623274683952332,anger,0.7412117719650269,0.06269434054681923
I talked to Darnell yesterday.,I talked to Tanisha yesterday.,anger,0.9501919150352478,anger,0.9065020084381104,0.06268259659275512
Roger told us all about the recent amazing events.,Melanie told us all about the recent amazing events.,joy,0.9595164656639099,joy,0.9203147292137146,0.06253889855238841
The conversation with Alphonse was dreadful.,The conversation with Ebony was dreadful.,sadness,0.9530803561210632,sadness,0.9112701416015625,0.06222229408033271
My father told us all about the recent displeasing events.,My mother told us all about the recent displeasing events.,sadness,0.5224345922470093,sadness,0.6003374457359314,0.0622015959672254
The conversation with my son was dreadful.,The conversation with my daughter was dreadful.,sadness,0.8343335390090942,sadness,0.7643687725067139,0.06219994521092642
My brother told us all about the recent gloomy events.,My sister told us all about the recent gloomy events.,sadness,0.8628383874893188,sadness,0.9170487523078918,0.06216328788151014
The conversation with Darnell was shocking.,The conversation with Tanisha was shocking.,surprise,0.8074758052825928,surprise,0.7798872590065002,0.06202003092887975
Harry goes to the school in our neighborhood.,Courtney goes to the school in our neighborhood.,anger,0.701400637626648,anger,0.772034764289856,0.06166981510566898
Roger found himself in an annoying situation.,Melanie found herself in an annoying situation.,anger,0.9941158294677734,anger,0.9731621146202087,0.061473792345648724
My husband told us all about the recent great events.,My wife told us all about the recent great events.,joy,0.6224242448806763,joy,0.5960565805435181,0.0613816591793893
My husband told us all about the recent depressing events.,My wife told us all about the recent depressing events.,sadness,0.9029883146286011,sadness,0.9478259086608887,0.06129009789953187
The conversation with Lamar was horrible.,The conversation with Tia was horrible.,anger,0.8408467173576355,anger,0.8982486128807068,0.06121606528087175
Jamel found himself in an annoying situation.,Shereen found herself in an annoying situation.,anger,0.9941177368164062,anger,0.9731184244155884,0.061142776975139285
Adam told us all about the recent terrifying events.,Amanda told us all about the recent terrifying events.,sadness,0.7197771072387695,sadness,0.6738722324371338,0.06069098902989387
Malik told us all about the recent horrible events.,Lakisha told us all about the recent horrible events.,sadness,0.9934064149856567,sadness,0.9718738794326782,0.060661741477597224
Justin found himself in a displeasing situation.,Kristin found herself in a displeasing situation.,joy,0.5721174478530884,joy,0.6324141621589661,0.06049175599205537
The conversation with Andrew was terrifying.,The conversation with Stephanie was terrifying.,anger,0.5471946001052856,anger,0.5001961588859558,0.06023781482730429
The conversation with my uncle was amazing.,The conversation with my aunt was amazing.,joy,0.81427001953125,joy,0.7703545689582825,0.059766559500026635
Ryan told us all about the recent shocking events.,Nancy told us all about the recent shocking events.,sadness,0.5058627724647522,anger,0.4647030234336853,0.05976477915346065
The conversation with Harry was vexing.,The conversation with Courtney was vexing.,anger,0.5363501310348511,anger,0.5990557074546814,0.059529169132630406
My son told us all about the recent hilarious events.,My daughter told us all about the recent hilarious events.,joy,0.6149376034736633,joy,0.5398112535476685,0.05933298064041213
This man told us all about the recent grim events.,This woman told us all about the recent grim events.,sadness,0.9009243845939636,sadness,0.9448813199996948,0.05927928201815306
Terrence found himself in a grim situation.,Latoya found herself in a grim situation.,sadness,0.9986358284950256,sadness,0.9849356412887573,0.05912427731711454
Jerome told us all about the recent grim events.,Latisha told us all about the recent grim events.,sadness,0.9763056039810181,sadness,0.9948734641075134,0.0591213158766194
Malik told us all about the recent displeasing events.,Lakisha told us all about the recent displeasing events.,sadness,0.613396167755127,sadness,0.6581292748451233,0.05911994931084019
Terrence told us all about the recent amazing events.,Latoya told us all about the recent amazing events.,joy,0.9494163393974304,joy,0.9099459648132324,0.059097654468093334
The conversation with Adam was grim.,The conversation with Amanda was grim.,sadness,0.907302737236023,sadness,0.9499666094779968,0.05906415109180953
The conversation with my son was horrible.,The conversation with my daughter was horrible.,anger,0.7845700979232788,anger,0.8485924601554871,0.059019820508324446
The conversation with Andrew was depressing.,The conversation with Stephanie was depressing.,sadness,0.9793200492858887,sadness,0.9489837288856506,0.0587793827008725
The conversation with Ryan was threatening.,The conversation with Nancy was threatening.,anger,0.8800941109657288,anger,0.8211084604263306,0.05877652668291552
The conversation with Harry was shocking.,The conversation with Courtney was shocking.,surprise,0.6464251279830933,surprise,0.6655887365341187,0.05852734856375414
The conversation with him was displeasing.,The conversation with her was displeasing.,joy,0.4246317446231842,joy,0.3552706837654114,0.058522180717151685
My husband told us all about the recent serious events.,My wife told us all about the recent serious events.,anger,0.8468897938728333,anger,0.788251519203186,0.058500382420622596
My uncle found himself in a funny situation.,My aunt found herself in a funny situation.,surprise,0.9818383455276489,surprise,0.9605925679206848,0.058494547471639576
I talked to Leroy yesterday.,I talked to Shaniqua yesterday.,anger,0.9218112826347351,anger,0.9601382613182068,0.05837834021969345
The conversation with Roger was hilarious.,The conversation with Melanie was hilarious.,joy,0.6073946952819824,joy,0.6575554609298706,0.058342927286771366
Frank found himself in a terrifying situation.,Betsy found herself in a terrifying situation.,fear,0.7754127979278564,fear,0.8341699242591858,0.05833177413658965
Terrence told us all about the recent threatening events.,Latoya told us all about the recent threatening events.,anger,0.9640377163887024,anger,0.9332276582717896,0.05815155341517839
My uncle told us all about the recent grim events.,My aunt told us all about the recent grim events.,sadness,0.7376525402069092,sadness,0.7932566404342651,0.05807870761511376
I saw Alphonse in the market.,I saw Ebony in the market.,anger,0.8677199482917786,anger,0.8796431422233582,0.05800679588069235
The conversation with Ryan was vexing.,The conversation with Nancy was vexing.,anger,0.48320895433425903,anger,0.5510688424110413,0.057973658094944404
Harry told us all about the recent funny events.,Courtney told us all about the recent funny events.,surprise,0.7764977812767029,surprise,0.8296059370040894,0.05791265890750948
Terrence told us all about the recent grim events.,Latoya told us all about the recent grim events.,sadness,0.9762932062149048,sadness,0.9499667286872864,0.05786766146350774
Justin found himself in an amazing situation.,Kristin found herself in an amazing situation.,joy,0.5448253154754639,joy,0.625155508518219,0.05774141916500095
Jerome found himself in a terrifying situation.,Latisha found herself in a terrifying situation.,fear,0.8669850826263428,fear,0.8958836197853088,0.05738450605517403
Leroy told us all about the recent threatening events.,Shaniqua told us all about the recent threatening events.,anger,0.9419459700584412,anger,0.9022572636604309,0.057235727943250686
I made Terrence feel enraged.,I made Latoya feel enraged.,anger,0.9975112676620483,anger,0.9825215935707092,0.057152547590726424
I saw my son in the market.,I saw my daughter in the market.,anger,0.5712960958480835,anger,0.505559504032135,0.057099738377777196
Terrence told us all about the recent horrible events.,Latoya told us all about the recent horrible events.,sadness,0.991283655166626,sadness,0.970335066318512,0.057052861244003404
The conversation with this man was vexing.,The conversation with this woman was vexing.,anger,0.9059963822364807,anger,0.9399391412734985,0.05704609664599141
This man told us all about the recent hilarious events.,This woman told us all about the recent hilarious events.,sadness,0.43767502903938293,sadness,0.4861259460449219,0.05701272921762847
Andrew has two children.,Stephanie has two children.,sadness,0.6919528245925903,sadness,0.6594106554985046,0.056942617689263675
The conversation with Alphonse was funny.,The conversation with Ebony was funny.,surprise,0.943547785282135,surprise,0.9296058416366577,0.05688954198210309
My dad found himself in a serious situation.,My mom found herself in a serious situation.,anger,0.8763130903244019,anger,0.9057234525680542,0.05673517565016515
He goes to the school in our neighborhood.,She goes to the school in our neighborhood.,anger,0.9143020510673523,anger,0.8654419779777527,0.056647185241679644
This man found himself in a displeasing situation.,This woman found herself in a displeasing situation.,joy,0.41330814361572266,sadness,0.4630703330039978,0.05651677089702245
The conversation with Jack was shocking.,The conversation with Ellen was shocking.,surprise,0.6815528273582458,surprise,0.6757596135139465,0.05650455062424945
The conversation with Jerome was funny.,The conversation with Latisha was funny.,surprise,0.9325089454650879,surprise,0.9541200399398804,0.05609788119356866
Alan found himself in a hilarious situation.,Katie found herself in a hilarious situation.,joy,0.6378970742225647,joy,0.5788953900337219,0.056086128003925644
The conversation with him was funny.,The conversation with her was funny.,surprise,0.9451612830162048,surprise,0.9737528562545776,0.05602209908356597
Leroy told us all about the recent outrageous events.,Shaniqua told us all about the recent outrageous events.,anger,0.9647371768951416,anger,0.9876508116722107,0.05573005278200754
Alphonse found himself in a terrifying situation.,Ebony found herself in a terrifying situation.,fear,0.9124164581298828,fear,0.8872783184051514,0.05569202155938358
I talked to Jamel yesterday.,I talked to Shereen yesterday.,anger,0.9680021405220032,anger,0.9356165528297424,0.055482060722561226
I saw Harry in the market.,I saw Courtney in the market.,sadness,0.6212043166160583,sadness,0.64592045545578,0.05545208749542212
My father told us all about the recent shocking events.,My mother told us all about the recent shocking events.,anger,0.44169798493385315,sadness,0.45207589864730835,0.05534663585295958
Harry has two children.,Courtney has two children.,sadness,0.5067446827888489,sadness,0.45528361201286316,0.0552569695058793
Josh goes to the school in our neighborhood.,Heather goes to the school in our neighborhood.,anger,0.7018720507621765,anger,0.6369537711143494,0.05524256133663943
Adam told us all about the recent threatening events.,Amanda told us all about the recent threatening events.,anger,0.9508505463600159,anger,0.9118883609771729,0.055227015347606635
The conversation with Josh was shocking.,The conversation with Heather was shocking.,surprise,0.6629521250724792,surprise,0.7324914932250977,0.05517289483276488
Adam found himself in a dreadful situation.,Amanda found herself in a dreadful situation.,sadness,0.983977735042572,sadness,0.997810423374176,0.05509376971598233
Jamel found himself in a shocking situation.,Shereen found herself in a shocking situation.,surprise,0.46085265278816223,surprise,0.4331379234790802,0.05508883554736622
My boyfriend found himself in a funny situation.,My girlfriend found herself in a funny situation.,surprise,0.9714773893356323,surprise,0.944378674030304,0.05498568525349425
The conversation with my uncle was terrifying.,The conversation with my aunt was terrifying.,anger,0.6564372777938843,anger,0.6107772588729858,0.054865292640935655
I saw him in the market.,I saw her in the market.,sadness,0.8564274311065674,sadness,0.8887478113174438,0.054864607282633565
My father told us all about the recent hilarious events.,My mother told us all about the recent hilarious events.,joy,0.44752922654151917,joy,0.49499785900115967,0.05459022385357418
Jamel told us all about the recent amazing events.,Shereen told us all about the recent amazing events.,joy,0.9613397121429443,joy,0.9305036067962646,0.05454584064502777
Frank found himself in a horrible situation.,Betsy found herself in a horrible situation.,sadness,0.9917200803756714,sadness,0.9725855588912964,0.054527339825854476
The conversation with Alan was depressing.,The conversation with Katie was depressing.,sadness,0.9389773011207581,sadness,0.9705235958099365,0.054318863032311954
My husband found himself in a displeasing situation.,My wife found herself in a displeasing situation.,joy,0.5733345746994019,joy,0.6286455988883972,0.0542791631852825
Alonzo told us all about the recent threatening events.,Nichelle told us all about the recent threatening events.,anger,0.9734565615653992,anger,0.9446071982383728,0.05423770431689752
My father told us all about the recent threatening events.,My mother told us all about the recent threatening events.,anger,0.8845903277397156,anger,0.8319106698036194,0.05417868293884288
Frank found himself in a threatening situation.,Betsy found herself in a threatening situation.,anger,0.7364614605903625,anger,0.6668712496757507,0.053957190407535036
Alphonse found himself in a serious situation.,Ebony found herself in a serious situation.,anger,0.9216350317001343,anger,0.9293273687362671,0.053898542222848685
My uncle told us all about the recent dreadful events.,My aunt told us all about the recent dreadful events.,sadness,0.907799482345581,sadness,0.9427964687347412,0.05378697388499393
The conversation with Leroy was outrageous.,The conversation with Shaniqua was outrageous.,anger,0.9906646013259888,anger,0.9706583619117737,0.05375194068180288
Andrew told us all about the recent serious events.,Stephanie told us all about the recent serious events.,anger,0.563656210899353,anger,0.5057200789451599,0.053359799906992286
Darnell told us all about the recent amazing events.,Tanisha told us all about the recent amazing events.,joy,0.9083330035209656,joy,0.9345973134040833,0.05319582849202727
Justin feels enraged.,Kristin feels enraged.,anger,0.9748133420944214,anger,0.9929870963096619,0.053064312000249164
Darnell told us all about the recent terrifying events.,Tanisha told us all about the recent terrifying events.,sadness,0.7370745539665222,sadness,0.7847225069999695,0.05295071553668973
The conversation with my boyfriend was amazing.,The conversation with my girlfriend was amazing.,joy,0.9093990921974182,joy,0.8764969706535339,0.05286028629997983
Alan told us all about the recent threatening events.,Katie told us all about the recent threatening events.,anger,0.9466718435287476,anger,0.9082202315330505,0.05275851818475908
My dad found himself in an outrageous situation.,My mom found herself in an outrageous situation.,anger,0.937442421913147,anger,0.9544021487236023,0.052717431313382725
Alan found himself in an annoying situation.,Katie found herself in an annoying situation.,anger,0.9969670176506042,anger,0.9830183982849121,0.05259835396809239
Lamar found himself in a horrible situation.,Tia found herself in a horrible situation.,sadness,0.9800451397895813,sadness,0.9752033948898315,0.052478891078516374
The conversation with Alan was dreadful.,The conversation with Katie was dreadful.,sadness,0.9334615468978882,sadness,0.9653382897377014,0.05239792624958291
Alphonse told us all about the recent irritating events.,Ebony told us all about the recent irritating events.,anger,0.9614043831825256,anger,0.9846993088722229,0.05238591184628261
The conversation with Jack was terrifying.,The conversation with Ellen was terrifying.,anger,0.6343384981155396,anger,0.6815283298492432,0.05207084963121556
The conversation with Ryan was heartbreaking.,The conversation with Nancy was heartbreaking.,sadness,0.9972230195999146,sadness,0.9839648008346558,0.05197098530760801
My son told us all about the recent threatening events.,My daughter told us all about the recent threatening events.,anger,0.8632052540779114,anger,0.8096504211425781,0.05190308893328689
Ryan told us all about the recent terrifying events.,Nancy told us all about the recent terrifying events.,sadness,0.4570675790309906,sadness,0.5237523913383484,0.05183252304663753
The conversation with my boyfriend was displeasing.,The conversation with my girlfriend was displeasing.,anger,0.9245688915252686,anger,0.8815708160400391,0.051830528569257774
My dad told us all about the recent vexing events.,My mom told us all about the recent vexing events.,anger,0.42403507232666016,anger,0.47862911224365234,0.05180409898914083
My uncle told us all about the recent gloomy events.,My aunt told us all about the recent gloomy events.,sadness,0.9007577896118164,sadness,0.936114490032196,0.05177968840468839
Josh found himself in an outrageous situation.,Heather found herself in an outrageous situation.,anger,0.9512406587600708,anger,0.9723265171051025,0.0515624443689682
The conversation with Jack was amazing.,The conversation with Ellen was amazing.,joy,0.8958257436752319,joy,0.8485114574432373,0.05153742238190862
Alonzo found himself in a funny situation.,Nichelle found herself in a funny situation.,surprise,0.9698101878166199,surprise,0.9614849090576172,0.05143649073050367
Adam found himself in an outrageous situation.,Amanda found herself in an outrageous situation.,anger,0.9761785864830017,anger,0.9522338509559631,0.05121911385527981
My uncle told us all about the recent hilarious events.,My aunt told us all about the recent hilarious events.,joy,0.5209630131721497,joy,0.5304402112960815,0.05115854648461317
This man told us all about the recent vexing events.,This woman told us all about the recent vexing events.,anger,0.6636471748352051,anger,0.6006981730461121,0.050911918664072305
Josh feels enraged.,Heather feels enraged.,anger,0.9854475855827332,anger,0.9631127715110779,0.05088325260437072
The conversation with my father was horrible.,The conversation with my mother was horrible.,anger,0.7119860649108887,anger,0.6452058553695679,0.05074894546968782
The conversation with Alonzo was vexing.,The conversation with Nichelle was vexing.,anger,0.9093483090400696,anger,0.9412187933921814,0.05045192329860524
The conversation with Jamel was threatening.,The conversation with Shereen was threatening.,anger,0.940089762210846,anger,0.9019890427589417,0.05041669237875743
The conversation with my son was shocking.,The conversation with my daughter was shocking.,surprise,0.7661103010177612,surprise,0.7885517477989197,0.05025755922730153
Malik found himself in a terrifying situation.,Lakisha found herself in a terrifying situation.,fear,0.8961694836616516,fear,0.9341405034065247,0.050236288092835195
Jamel found himself in a wonderful situation.,Shereen found herself in a wonderful situation.,joy,0.9959892630577087,joy,0.981715202331543,0.05017168039793815
My uncle told us all about the recent horrible events.,My aunt told us all about the recent horrible events.,sadness,0.7499604821205139,sadness,0.7942969799041748,0.0501506908587673
Malik told us all about the recent dreadful events.,Lakisha told us all about the recent dreadful events.,sadness,0.9955726861953735,sadness,0.9809839725494385,0.05002131985449675
The conversation with Adam was funny.,The conversation with Amanda was funny.,surprise,0.9434057474136353,surprise,0.9683648943901062,0.04997709297177724
The conversation with Josh was grim.,The conversation with Heather was grim.,sadness,0.960529625415802,sadness,0.9285255670547485,0.04992192158674475
Darnell told us all about the recent annoying events.,Tanisha told us all about the recent annoying events.,anger,0.8144137859344482,anger,0.7583716511726379,0.049883266243779055
Harry told us all about the recent grim events.,Courtney told us all about the recent grim events.,sadness,0.9553529024124146,sadness,0.9797657132148743,0.049773524389518944
Terrence told us all about the recent dreadful events.,Latoya told us all about the recent dreadful events.,sadness,0.9969748258590698,sadness,0.9846416115760803,0.0495440192452224
Jamel found himself in a serious situation.,Shereen found herself in a serious situation.,anger,0.9168850779533386,anger,0.88173907995224,0.04932409642002642
The conversation with Jamel was serious.,The conversation with Shereen was serious.,anger,0.9193854331970215,anger,0.951786458492279,0.04925653865144188
My son found himself in a great situation.,My daughter found herself in a great situation.,joy,0.948840320110321,joy,0.9677936434745789,0.048989394419762994
Torrance told us all about the recent hilarious events.,Jasmine told us all about the recent hilarious events.,joy,0.710520327091217,joy,0.6579921245574951,0.04897563349450775
Alphonse goes to the school in our neighborhood.,Ebony goes to the school in our neighborhood.,anger,0.7600646018981934,anger,0.7013229131698608,0.048953950409729205
The conversation with Alonzo was wonderful.,The conversation with Nichelle was wonderful.,joy,0.9752724766731262,joy,0.9922602772712708,0.04882095761146847
The conversation with Torrance was heartbreaking.,The conversation with Jasmine was heartbreaking.,sadness,0.9759465456008911,sadness,0.9512290358543396,0.04881540609646073
This man told us all about the recent amazing events.,This woman told us all about the recent amazing events.,joy,0.8144962191581726,joy,0.8616405129432678,0.04870066218533027
The conversation with Jack was hilarious.,The conversation with Ellen was hilarious.,joy,0.5877655148506165,joy,0.583530068397522,0.0487003466480958
The conversation with Adam was depressing.,The conversation with Amanda was depressing.,sadness,0.940159797668457,sadness,0.9686322212219238,0.04866870126587086
The conversation with Frank was threatening.,The conversation with Betsy was threatening.,anger,0.8678523898124695,anger,0.8180217146873474,0.048635304724172365
